,StationName,Latitude,Longitude,2018-11-24 03:00:00,2018-11-24 07:00:00,2018-11-24 11:00:00,2018-11-24 15:00:00,2018-11-24 19:00:00,2018-11-24 23:00:00,2018-11-25 03:00:00,2018-11-25 07:00:00,2018-11-25 11:00:00,2018-11-25 15:00:00,2018-11-25 19:00:00,2018-11-25 23:00:00,2018-11-26 03:00:00,2018-11-26 07:00:00,2018-11-26 11:00:00,2018-11-26 15:00:00,2018-11-26 19:00:00,2018-11-26 23:00:00,2018-11-27 03:00:00,2018-11-27 07:00:00,2018-11-27 11:00:00,2018-11-27 15:00:00,2018-11-27 19:00:00,2018-11-27 23:00:00,2018-11-28 03:00:00,2018-11-28 07:00:00,2018-11-28 11:00:00,2018-11-28 15:00:00,2018-11-28 19:00:00,2018-11-28 23:00:00,2018-11-29 03:00:00,2018-11-29 07:00:00,2018-11-29 11:00:00,2018-11-29 15:00:00,2018-11-29 19:00:00,2018-11-29 23:00:00,2018-11-30 03:00:00,2018-11-30 07:00:00,2018-11-30 11:00:00,2018-11-30 15:00:00,2018-11-30 19:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,2981.0,17219.0,38195.0,50248.0,29089.0,7248.0,2418.0,14050.0,32115.0,42728.0,22447.0,4173.0,7289.0,64018.0,41623.0,85786.0,34211.0,4535.0,7753.0,67001.0,43014.0,89240.0,39833.0,6560.0,7468.0,67439.0,43133.0,90436.0,36561.0,6793.0,6043.0,67428.0,44640.0,91996.0,44428.0,7829.0,7169.0,62976.0,49105.0,93474.0,43818.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,2940.0,15121.0,31795.0,42960.0,26899.0,7933.0,2150.0,11710.0,25865.0,34401.0,20920.0,5895.0,6526.0,48001.0,27819.0,58714.0,24759.0,5415.0,6477.0,51510.0,30112.0,66225.0,33081.0,7066.0,6375.0,50852.0,32835.0,68652.0,35705.0,8306.0,6561.0,51944.0,32368.0,69655.0,36928.0,8997.0,6367.0,48611.0,35961.0,69037.0,37147.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,3351.0,16715.0,32556.0,39831.0,25707.0,8007.0,2635.0,15335.0,29508.0,36506.0,20281.0,4127.0,12012.0,72940.0,34727.0,90148.0,30693.0,4414.0,12570.0,75762.0,35729.0,87967.0,34420.0,6946.0,12205.0,75651.0,36648.0,87053.0,35209.0,5354.0,9194.0,75396.0,36844.0,87043.0,35990.0,7311.0,11574.0,66914.0,41792.0,87334.0,35373.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,1516.0,8755.0,16817.0,20309.0,10699.0,3495.0,1206.0,7567.0,15987.0,19196.0,9246.0,2342.0,4229.0,34594.0,25771.0,44863.0,21114.0,3072.0,4670.0,37088.0,27956.0,47389.0,22802.0,3896.0,4825.0,37684.0,28463.0,48764.0,24608.0,3830.0,4637.0,37693.0,29153.0,50011.0,25606.0,4394.0,4407.0,34569.0,31083.0,45494.0,21487.0
4,86 ST,40.7795016,-73.95557240000001,1451.0,9386.0,17038.0,19910.0,9259.0,2150.0,1109.0,7242.0,14800.0,15274.0,6864.0,1507.0,5167.0,33839.0,21971.0,38678.0,13984.0,1732.0,5309.0,35860.0,22998.0,41980.0,17110.0,2041.0,5255.0,36385.0,22423.0,41586.0,17352.0,2210.0,5294.0,36084.0,22868.0,41412.0,17961.0,2425.0,5063.0,34994.0,26118.0,42248.0,16849.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,1280.0,8345.0,17122.0,19497.0,9901.0,2433.0,775.0,6251.0,14213.0,16630.0,7875.0,1400.0,6434.0,47197.0,22185.0,54782.0,17039.0,2181.0,6436.0,49564.0,23295.0,57483.0,18994.0,2533.0,6599.0,52443.0,23997.0,59408.0,21184.0,2905.0,6608.0,52954.0,25069.0,58095.0,21224.0,3323.0,6097.0,45379.0,27137.0,56186.0,20369.0
6,59 ST,40.6415685,-74.0176783,1230.0,10475.0,16455.0,8796.0,8809.0,2659.0,1334.0,8376.0,14901.0,16551.0,8239.0,2056.0,5860.0,36837.0,22208.0,41253.0,15091.0,2874.0,6185.0,39409.0,24273.0,45689.0,17143.0,3064.0,6280.0,39562.0,24672.0,46601.0,17518.0,3157.0,6182.0,39825.0,25075.0,45511.0,19076.0,3814.0,5889.0,37425.0,26067.0,46546.0,16550.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2791.0,13088.0,15299.0,16746.0,11119.0,3162.0,1937.0,10453.0,14189.0,15380.0,9453.0,2422.0,8181.0,29668.0,15683.0,23901.0,17384.0,2872.0,8298.0,30295.0,16338.0,23169.0,16453.0,2935.0,8585.0,30042.0,15905.0,30316.0,16354.0,3292.0,8572.0,30312.0,16521.0,27674.0,19048.0,3200.0,7863.0,29195.0,17618.0,26146.0,18289.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,1153.0,6472.0,14815.0,19454.0,11858.0,2380.0,946.0,5423.0,14340.0,19475.0,12245.0,1518.0,2808.0,23969.0,13612.0,30365.0,14490.0,1762.0,3072.0,24563.0,13852.0,28897.0,13000.0,1854.0,3106.0,24766.0,13846.0,31011.0,17854.0,2105.0,3129.0,24669.0,13641.0,29183.0,13293.0,2174.0,2977.0,23222.0,17793.0,31420.0,18464.0
9,23 ST,40.7413626,-73.9891335,802.0,5273.0,11368.0,14429.0,7594.0,2643.0,645.0,4158.0,9952.0,11901.0,6211.0,1480.0,1944.0,21988.0,14399.0,33071.0,14480.0,1946.0,2151.0,18239.0,11892.0,35527.0,16356.0,2288.0,2122.0,24478.0,16513.0,35572.0,16955.0,2446.0,2128.0,24325.0,18987.0,38451.0,19673.0,3150.0,2271.0,27514.0,22555.0,43082.0,18580.0
