,StationName,Latitude,Longitude,2018-10-06 00:00:00,2018-10-06 04:00:00,2018-10-06 08:00:00,2018-10-06 12:00:00,2018-10-06 16:00:00,2018-10-06 20:00:00,2018-10-07 00:00:00,2018-10-07 04:00:00,2018-10-07 08:00:00,2018-10-07 12:00:00,2018-10-07 16:00:00,2018-10-07 20:00:00,2018-10-08 00:00:00,2018-10-08 04:00:00,2018-10-08 08:00:00,2018-10-08 12:00:00,2018-10-08 16:00:00,2018-10-08 20:00:00,2018-10-09 00:00:00,2018-10-09 04:00:00,2018-10-09 08:00:00,2018-10-09 12:00:00,2018-10-09 16:00:00,2018-10-09 20:00:00,2018-10-10 00:00:00,2018-10-10 04:00:00,2018-10-10 08:00:00,2018-10-10 12:00:00,2018-10-10 16:00:00,2018-10-10 20:00:00,2018-10-11 00:00:00,2018-10-11 04:00:00,2018-10-11 08:00:00,2018-10-11 12:00:00,2018-10-11 16:00:00,2018-10-11 20:00:00,2018-10-12 00:00:00,2018-10-12 04:00:00,2018-10-12 08:00:00,2018-10-12 12:00:00,2018-10-12 16:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,6209.0,5500.0,24573.0,39942.0,45320.0,25023.0,5788.0,3915.0,20184.0,33842.0,41631.0,18799.0,2789.0,13897.0,51963.0,45052.0,79312.0,23189.0,2525.0,18183.0,66144.0,45626.0,90319.0,26466.0,3874.0,17382.0,65766.0,46841.0,89552.0,27947.0,2925.0,17966.0,65014.0,46134.0,91436.0,27391.0,3350.0,16405.0,62773.0,51130.0,92508.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,8410.0,5568.0,23454.0,35534.0,44183.0,29935.0,7788.0,3763.0,19745.0,29926.0,38057.0,22542.0,4374.0,11477.0,40263.0,31892.0,57541.0,20958.0,3638.0,14967.0,49376.0,34936.0,70051.0,26627.0,4270.0,15538.0,52965.0,38013.0,71316.0,28101.0,4197.0,15346.0,51562.0,35786.0,70751.0,26036.0,4493.0,14009.0,49367.0,40396.0,71930.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,4589.0,7616.0,30055.0,38423.0,43846.0,23073.0,4599.0,4554.0,26961.0,35394.0,42010.0,17565.0,2369.0,18370.0,46090.0,34033.0,67444.0,20117.0,2346.0,27799.0,65649.0,40980.0,83192.0,21650.0,3089.0,27929.0,64231.0,41995.0,83503.0,22712.0,2416.0,27477.0,63384.0,39972.0,87639.0,23381.0,3486.0,25196.0,55813.0,46223.0,82343.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,3405.0,3804.0,17487.0,25895.0,25654.0,13816.0,3212.0,2605.0,13355.0,23833.0,24509.0,9473.0,1605.0,7001.0,24190.0,24223.0,34770.0,12471.0,1695.0,12200.0,36599.0,31954.0,48735.0,17674.0,2482.0,11881.0,38055.0,34325.0,48648.0,18418.0,1901.0,11371.0,37101.0,31606.0,47581.0,17695.0,2162.0,10637.0,33950.0,34136.0,45778.0
4,86 ST,40.7795016,-73.95557240000001,2036.0,3534.0,14520.0,21937.0,22573.0,9855.0,1913.0,2245.0,10632.0,18227.0,16800.0,7138.0,986.0,7945.0,21387.0,22467.0,28183.0,8197.0,789.0,12895.0,27220.0,23108.0,35310.0,10034.0,1497.0,12898.0,27180.0,23020.0,33425.0,10047.0,828.0,12531.0,27734.0,23829.0,33076.0,9894.0,985.0,12035.0,27263.0,25286.0,34773.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,2583.0,3136.0,14081.0,18767.0,19525.0,8639.0,1837.0,1659.0,10516.0,16041.0,16526.0,6850.0,1001.0,11575.0,33456.0,24110.0,40305.0,9775.0,1497.0,16453.0,43698.0,25644.0,50982.0,12375.0,2209.0,16082.0,44117.0,26563.0,50705.0,13218.0,1909.0,16213.0,44934.0,28215.0,56024.0,13613.0,2046.0,14418.0,40466.0,26507.0,45435.0
6,59 ST,40.6415685,-74.0176783,2985.0,4911.0,15148.0,21591.0,22052.0,10494.0,2575.0,2935.0,11541.0,18785.0,18825.0,8155.0,1466.0,9859.0,26409.0,19826.0,27676.0,9631.0,1448.0,14564.0,34954.0,26096.0,43208.0,11406.0,2112.0,14443.0,35646.0,26603.0,43176.0,11932.0,1563.0,14589.0,35840.0,26012.0,41980.0,11618.0,1844.0,13663.0,34499.0,28501.0,41310.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2339.0,6785.0,17007.0,19155.0,20023.0,13800.0,2464.0,3407.0,12906.0,15162.0,15344.0,9298.0,1568.0,12062.0,19750.0,17129.0,24980.0,11111.0,1482.0,18522.0,24911.0,19356.0,30832.0,12782.0,1804.0,18170.0,25796.0,19419.0,31576.0,13012.0,1832.0,18167.0,25763.0,17778.0,27578.0,13274.0,1761.0,17392.0,24789.0,19279.0,31966.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,3807.0,2873.0,9712.0,15660.0,19427.0,12544.0,2689.0,2008.0,7925.0,13194.0,15226.0,10287.0,1673.0,5370.0,13783.0,16677.0,21454.0,6704.0,1702.0,9462.0,12648.0,10818.0,33639.0,14593.0,1985.0,9729.0,21165.0,16864.0,28263.0,8895.0,1675.0,9219.0,21678.0,16311.0,26920.0,8286.0,1822.0,8918.0,19998.0,19276.0,29522.0
9,23 ST,40.7413626,-73.9891335,2201.0,1852.0,9115.0,16147.0,12788.0,6451.0,2117.0,1179.0,6485.0,12827.0,14425.0,6514.0,967.0,3841.0,16770.0,15379.0,25676.0,8674.0,960.0,5862.0,23109.0,19279.0,34908.0,11182.0,1162.0,6000.0,23741.0,19562.0,35424.0,11856.0,1152.0,5798.0,24005.0,19301.0,36965.0,12345.0,1264.0,5224.0,22121.0,20870.0,33636.0
