,StationName,Latitude,Longitude,2018-09-29 00:00:00,2018-09-29 04:00:00,2018-09-29 08:00:00,2018-09-29 12:00:00,2018-09-29 16:00:00,2018-09-29 20:00:00,2018-09-30 00:00:00,2018-09-30 04:00:00,2018-09-30 08:00:00,2018-09-30 12:00:00,2018-09-30 16:00:00,2018-09-30 20:00:00,2018-10-01 00:00:00,2018-10-01 04:00:00,2018-10-01 08:00:00,2018-10-01 12:00:00,2018-10-01 16:00:00,2018-10-01 20:00:00,2018-10-02 00:00:00,2018-10-02 04:00:00,2018-10-02 08:00:00,2018-10-02 12:00:00,2018-10-02 16:00:00,2018-10-02 20:00:00,2018-10-03 00:00:00,2018-10-03 04:00:00,2018-10-03 08:00:00,2018-10-03 12:00:00,2018-10-03 16:00:00,2018-10-03 20:00:00,2018-10-04 00:00:00,2018-10-04 04:00:00,2018-10-04 08:00:00,2018-10-04 12:00:00,2018-10-04 16:00:00,2018-10-04 20:00:00,2018-10-05 00:00:00,2018-10-05 04:00:00,2018-10-05 08:00:00,2018-10-05 12:00:00,2018-10-05 16:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,5030.0,4401.0,17978.0,30796.0,34347.0,20078.0,4420.0,3150.0,13489.0,24289.0,27551.0,14585.0,1914.0,17157.0,60873.0,41958.0,81446.0,23194.0,2572.0,18319.0,61503.0,42435.0,82329.0,24069.0,2543.0,18575.0,65066.0,45819.0,91199.0,28809.0,4232.0,18380.0,65921.0,47089.0,92235.0,29922.0,3758.0,16914.0,62094.0,52001.0,91793.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,8063.0,5869.0,23233.0,38020.0,47362.0,33742.0,8224.0,3999.0,18621.0,32418.0,36076.0,21131.0,3730.0,13933.0,49061.0,32908.0,63599.0,22914.0,3989.0,15732.0,50246.0,34624.0,67666.0,25198.0,3448.0,14754.0,53181.0,36955.0,70844.0,28741.0,4492.0,15314.0,53246.0,31912.0,64091.0,30668.0,5335.0,14342.0,49885.0,41278.0,71804.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,4708.0,6732.0,25232.0,39476.0,39496.0,21656.0,4399.0,4356.0,19999.0,30160.0,33405.0,18180.0,2373.0,25617.0,61928.0,37394.0,76843.0,19723.0,2429.0,27493.0,60942.0,37824.0,78083.0,20079.0,2245.0,27596.0,63822.0,41105.0,83987.0,23638.0,3331.0,27229.0,66105.0,43924.0,90406.0,25463.0,3145.0,24055.0,61064.0,49751.0,84970.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,3411.0,3471.0,15360.0,28272.0,27502.0,13874.0,3225.0,3072.0,12245.0,21260.0,20867.0,8476.0,1339.0,11703.0,34628.0,31443.0,45794.0,15834.0,1762.0,12655.0,36458.0,31960.0,47822.0,16644.0,1599.0,12198.0,36988.0,32926.0,49967.0,11047.0,1642.0,12531.0,37082.0,33019.0,49778.0,18051.0,2265.0,10842.0,33185.0,33235.0,44290.0
4,86 ST,40.7795016,-73.95557240000001,1567.0,3220.0,12934.0,18873.0,19635.0,9609.0,1634.0,2633.0,9704.0,15141.0,13671.0,5319.0,713.0,11647.0,25104.0,21429.0,32560.0,8621.0,785.0,12469.0,26878.0,22439.0,33511.0,9469.0,780.0,12788.0,26678.0,22800.0,35424.0,10726.0,1404.0,12950.0,27487.0,23680.0,34312.0,10581.0,1345.0,11946.0,26741.0,25762.0,34123.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,2700.0,3361.0,15138.0,20888.0,21767.0,10979.0,2861.0,2006.0,10813.0,16337.0,17558.0,7535.0,1086.0,15747.0,41759.0,23832.0,47139.0,11017.0,1772.0,16415.0,42753.0,25235.0,48381.0,11553.0,1442.0,16010.0,43415.0,26146.0,51128.0,13178.0,2133.0,16004.0,44641.0,27833.0,54393.0,13638.0,2054.0,14243.0,40950.0,29755.0,50358.0
6,59 ST,40.6415685,-74.0176783,2346.0,4279.0,13763.0,19551.0,19420.0,8882.0,2198.0,2817.0,10555.0,15704.0,15082.0,5945.0,1304.0,13950.0,33146.0,25049.0,40042.0,10562.0,1459.0,14573.0,34477.0,25921.0,41725.0,11368.0,1492.0,14700.0,35029.0,26715.0,44109.0,12181.0,2188.0,14685.0,35147.0,26900.0,43572.0,12391.0,2074.0,13772.0,34010.0,28605.0,40728.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2421.0,6505.0,17008.0,17439.0,20558.0,12755.0,2803.0,3630.0,12934.0,15393.0,16586.0,9182.0,1416.0,17431.0,25124.0,19443.0,30678.0,11993.0,1598.0,18516.0,24879.0,19397.0,30774.0,12598.0,1569.0,18372.0,25679.0,19744.0,31129.0,13269.0,1799.0,18801.0,26043.0,19479.0,30775.0,14299.0,1968.0,18027.0,25234.0,19934.0,31424.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,1857.0,2347.0,9451.0,10885.0,11903.0,8432.0,2055.0,1748.0,7764.0,13909.0,15053.0,5801.0,967.0,9358.0,20342.0,16276.0,27505.0,7376.0,961.0,9474.0,20476.0,16402.0,27113.0,8227.0,820.0,9651.0,21240.0,17594.0,32797.0,13602.0,2182.0,9245.0,21459.0,17016.0,32770.0,15817.0,1423.0,8833.0,19879.0,19372.0,32796.0
9,23 ST,40.7413626,-73.9891335,1936.0,1630.0,8409.0,14532.0,16117.0,8028.0,1913.0,1188.0,5976.0,10975.0,11310.0,5335.0,677.0,5544.0,22172.0,18081.0,32015.0,9873.0,814.0,5998.0,23209.0,18525.0,34287.0,11331.0,863.0,5783.0,24167.0,19841.0,35631.0,12287.0,1278.0,5955.0,23135.0,19935.0,37109.0,12657.0,1404.0,5490.0,21649.0,20651.0,33184.0
