,StationName,Latitude,Longitude,2018-10-27 00:00:00,2018-10-27 04:00:00,2018-10-27 08:00:00,2018-10-27 12:00:00,2018-10-27 16:00:00,2018-10-27 20:00:00,2018-10-28 00:00:00,2018-10-28 04:00:00,2018-10-28 08:00:00,2018-10-28 12:00:00,2018-10-28 16:00:00,2018-10-28 20:00:00,2018-10-29 00:00:00,2018-10-29 04:00:00,2018-10-29 08:00:00,2018-10-29 12:00:00,2018-10-29 16:00:00,2018-10-29 20:00:00,2018-10-30 00:00:00,2018-10-30 04:00:00,2018-10-30 08:00:00,2018-10-30 12:00:00,2018-10-30 16:00:00,2018-10-30 20:00:00,2018-10-31 00:00:00,2018-10-31 04:00:00,2018-10-31 08:00:00,2018-10-31 12:00:00,2018-10-31 16:00:00,2018-10-31 20:00:00,2018-11-01 00:00:00,2018-11-01 04:00:00,2018-11-01 08:00:00,2018-11-01 12:00:00,2018-11-01 16:00:00,2018-11-01 20:00:00,2018-11-02 00:00:00,2018-11-02 04:00:00,2018-11-02 08:00:00,2018-11-02 12:00:00,2018-11-02 16:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,5709.0,4689.0,19010.0,33278.0,37532.0,20300.0,5191.0,3868.0,17957.0,32625.0,37203.0,17210.0,1959.0,17378.0,64309.0,44462.0,89119.0,26232.0,2447.0,18222.0,55552.0,27749.0,50652.0,28614.0,2828.0,14728.0,64673.0,46992.0,85944.0,29549.0,4023.0,17492.0,65647.0,46778.0,89813.0,28762.0,3414.0,16512.0,63127.0,51705.0,90455.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,6592.0,4371.0,16737.0,28881.0,34027.0,22913.0,5913.0,3586.0,15394.0,27729.0,34063.0,18494.0,2935.0,14453.0,49954.0,33789.0,68494.0,24216.0,3455.0,15306.0,51748.0,35758.0,74682.0,28479.0,4144.0,14502.0,50280.0,37144.0,69360.0,34431.0,6144.0,14886.0,44064.0,31586.0,73176.0,29906.0,4674.0,13759.0,50293.0,40022.0,70847.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,4803.0,6540.0,21830.0,32565.0,33890.0,18903.0,5386.0,4662.0,20855.0,30804.0,36777.0,17211.0,2248.0,27588.0,65785.0,39464.0,84855.0,22617.0,2347.0,28199.0,67273.0,40905.0,86212.0,23740.0,1707.0,25838.0,26607.0,29034.0,51029.0,16896.0,2569.0,19103.0,46397.0,29764.0,55885.0,15846.0,1920.0,16332.0,37612.0,32491.0,54342.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,3020.0,2935.0,13206.0,20973.0,20830.0,11941.0,2838.0,2754.0,13836.0,21854.0,21370.0,8355.0,1264.0,11354.0,35982.0,30632.0,46972.0,15929.0,1619.0,12038.0,37390.0,32842.0,49203.0,18153.0,1757.0,11530.0,36509.0,33103.0,47406.0,17572.0,2296.0,11831.0,36664.0,33783.0,49499.0,18997.0,2210.0,10481.0,33169.0,32810.0,45579.0
4,86 ST,40.7795016,-73.95557240000001,2072.0,3321.0,14484.0,22912.0,23479.0,9761.0,2132.0,2438.0,11530.0,19818.0,17976.0,6679.0,937.0,13448.0,31003.0,25992.0,39022.0,10211.0,916.0,14400.0,32067.0,26322.0,40361.0,11712.0,994.0,13969.0,31788.0,26814.0,38496.0,11281.0,1400.0,14410.0,32095.0,27321.0,39623.0,11896.0,1124.0,13476.0,31689.0,29874.0,38750.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,2518.0,2513.0,10721.0,16719.0,15998.0,6840.0,1703.0,1652.0,10450.0,15250.0,14576.0,6129.0,771.0,15887.0,43884.0,24906.0,51906.0,11275.0,1475.0,16343.0,45861.0,26348.0,54063.0,12221.0,1636.0,15829.0,41917.0,26178.0,48631.0,11881.0,1985.0,15826.0,45016.0,27122.0,54462.0,13956.0,1764.0,14273.0,41119.0,29134.0,52773.0
6,59 ST,40.6415685,-74.0176783,2372.0,4884.0,14651.0,16658.0,19346.0,9209.0,1724.0,3476.0,13971.0,19769.0,18472.0,7033.0,1221.0,13941.0,34470.0,25484.0,42649.0,10936.0,1383.0,14518.0,36042.0,26938.0,44536.0,11985.0,1540.0,14041.0,35198.0,26898.0,41107.0,11052.0,1890.0,14207.0,35889.0,27783.0,44435.0,12406.0,1760.0,13695.0,34354.0,27597.0,41199.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2213.0,5260.0,14130.0,13849.0,15308.0,9791.0,2010.0,3593.0,12606.0,15488.0,15501.0,8683.0,1397.0,17475.0,25136.0,19526.0,31915.0,12778.0,1652.0,18214.0,25242.0,19002.0,30734.0,14063.0,1759.0,17925.0,24677.0,19209.0,31717.0,13702.0,2096.0,18163.0,25382.0,19150.0,32030.0,13922.0,1749.0,17399.0,24370.0,19414.0,29026.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,2795.0,2275.0,6998.0,13139.0,16123.0,10670.0,2342.0,1947.0,6996.0,14558.0,20858.0,6557.0,955.0,9279.0,21115.0,16942.0,28747.0,8140.0,1013.0,9372.0,22171.0,17741.0,30886.0,9339.0,1261.0,9127.0,20560.0,18245.0,31888.0,12839.0,1495.0,9409.0,21002.0,16975.0,32282.0,13070.0,1266.0,8544.0,20792.0,18256.0,33471.0
9,23 ST,40.7413626,-73.9891335,2135.0,1684.0,8375.0,14172.0,15704.0,8120.0,2371.0,1290.0,7017.0,12999.0,13082.0,5800.0,723.0,5317.0,22445.0,18361.0,34242.0,10487.0,759.0,5814.0,24300.0,19430.0,36429.0,11344.0,847.0,5504.0,23314.0,19168.0,33827.0,12904.0,1541.0,5706.0,23699.0,19846.0,35425.0,11413.0,1057.0,5123.0,22302.0,20276.0,33625.0
