,StationName,Latitude,Longitude,2019-03-02 03:00:00,2019-03-02 07:00:00,2019-03-02 11:00:00,2019-03-02 15:00:00,2019-03-02 19:00:00,2019-03-02 23:00:00,2019-03-03 03:00:00,2019-03-03 07:00:00,2019-03-03 11:00:00,2019-03-03 15:00:00,2019-03-03 19:00:00,2019-03-03 23:00:00,2019-03-04 03:00:00,2019-03-04 07:00:00,2019-03-04 11:00:00,2019-03-04 15:00:00,2019-03-04 19:00:00,2019-03-04 23:00:00,2019-03-05 03:00:00,2019-03-05 07:00:00,2019-03-05 11:00:00,2019-03-05 15:00:00,2019-03-05 19:00:00,2019-03-05 23:00:00,2019-03-06 03:00:00,2019-03-06 07:00:00,2019-03-06 11:00:00,2019-03-06 15:00:00,2019-03-06 19:00:00,2019-03-06 23:00:00,2019-03-07 03:00:00,2019-03-07 07:00:00,2019-03-07 11:00:00,2019-03-07 15:00:00,2019-03-07 19:00:00,2019-03-07 23:00:00,2019-03-08 03:00:00,2019-03-08 07:00:00,2019-03-08 11:00:00,2019-03-08 15:00:00,2019-03-08 19:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,3251.0,16889.0,31180.0,40460.0,26290.0,8750.0,2710.0,13368.0,28843.0,34962.0,15891.0,3285.0,5811.0,50594.0,32785.0,62038.0,25632.0,4274.0,7326.0,66114.0,40271.0,248337954.0,248338417.0,5581.0,7495.0,65881.0,40284.0,86319.0,26753.0,4129.0,7193.0,65955.0,40764.0,85272.0,38789.0,5889.0,7038.0,60777.0,44932.0,88272.0,41154.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,2596.0,12859.0,25603.0,34226.0,27742.0,10416.0,2174.0,10257.0,22739.0,30064.0,14944.0,3774.0,4906.0,43147.0,25078.0,54774.0,26534.0,5417.0,6247.0,52139.0,29727.0,57057.0,28530.0,5739.0,6268.0,52978.0,33185.0,58750.0,28125.0,5912.0,6287.0,53214.0,31849.0,67650.0,36072.0,7662.0,6202.0,29605.0,34289.0,67270.0,13899.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,3423.0,16936.0,26480.0,31912.0,19988.0,6852.0,2577.0,13426.0,25951.0,17112.0,14921.0,2623.0,6604.0,57602.0,28645.0,64757.0,23604.0,3749.0,11937.0,60608.0,27801.0,84752.0,31880.0,5157.0,11780.0,75798.0,34860.0,84059.0,31625.0,5188.0,11997.0,75658.0,35214.0,82825.0,32149.0,5028.0,11361.0,66965.0,38813.0,82461.0,31704.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,1565.0,11502.0,20778.0,25289.0,14877.0,5160.0,1388.0,9575.0,18628.0,21240.0,8770.0,2140.0,3763.0,24162.0,19194.0,34483.0,15871.0,2987.0,4791.0,37761.0,26646.0,48208.0,23152.0,3420.0,4608.0,37863.0,27958.0,47669.0,22618.0,3329.0,4663.0,37212.0,27873.0,48318.0,24115.0,4095.0,4409.0,33707.0,28351.0,44007.0,20502.0
4,86 ST,40.7795016,-73.95557240000001,1652.0,10355.0,18254.0,21581.0,11167.0,2949.0,1319.0,7773.0,15761.0,16684.0,6419.0,1329.0,3918.0,27075.0,18800.0,32585.0,13842.0,1714.0,5554.0,36523.0,22357.0,41898.0,16601.0,1833.0,5221.0,35906.0,23010.0,40254.0,16599.0,1946.0,5212.0,36198.0,23419.0,40971.0,17120.0,2387.0,5053.0,34114.0,24869.0,41348.0,16090.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,1666.0,9211.0,17078.0,18713.0,9669.0,3160.0,964.0,6764.0,14409.0,17056.0,6963.0,1564.0,4979.0,40137.0,18760.0,40636.0,15501.0,2316.0,6718.0,52651.0,24069.0,53737.0,18396.0,2498.0,6646.0,51561.0,24442.0,53605.0,19452.0,2512.0,6609.0,51447.0,24844.0,53480.0,21018.0,2984.0,6166.0,45885.0,25785.0,53660.0,18798.0
6,59 ST,40.6415685,-74.0176783,2280.0,10732.0,15758.0,19206.0,9565.0,3062.0,1437.0,7407.0,13526.0,14271.0,6296.0,1628.0,4383.0,29747.0,17836.0,34926.0,13381.0,2412.0,5875.0,38412.0,21582.0,42349.0,16127.0,2747.0,5652.0,35486.0,20665.0,39327.0,15248.0,2702.0,5727.0,37845.0,22564.0,42650.0,16561.0,3002.0,5631.0,36183.0,23393.0,41483.0,14845.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2828.0,14354.0,14134.0,16710.0,12354.0,3641.0,1976.0,10836.0,14723.0,15780.0,8732.0,2173.0,6106.0,23892.0,13969.0,24959.0,14240.0,2640.0,8206.0,31324.0,16939.0,30824.0,16220.0,2729.0,7818.0,30819.0,16168.0,29466.0,16236.0,2744.0,8107.0,30933.0,15346.0,30611.0,17023.0,2929.0,7710.0,30396.0,18271.0,31113.0,18082.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,1047.0,6711.0,14477.0,18023.0,10901.0,4213.0,952.0,5424.0,13766.0,16864.0,12282.0,2768.0,2327.0,17098.0,11493.0,27049.0,18801.0,1810.0,2998.0,25509.0,13424.0,29149.0,11644.0,1658.0,2844.0,24250.0,13387.0,31971.0,19973.0,1917.0,2985.0,25164.0,13813.0,29043.0,12399.0,1984.0,2798.0,23276.0,16856.0,30347.0,16969.0
9,23 ST,40.7413626,-73.9891335,868.0,6674.0,15135.0,18908.0,10496.0,3695.0,900.0,5494.0,12484.0,15183.0,6237.0,1416.0,2067.0,25667.0,17194.0,36920.0,16594.0,1910.0,2831.0,35558.0,22214.0,47738.0,21540.0,2190.0,2902.0,35285.0,23071.0,47440.0,21627.0,2225.0,2716.0,34300.0,23269.0,48340.0,23537.0,2798.0,2761.0,32331.0,24646.0,45739.0,20242.0
