,StationName,Latitude,Longitude,2018-08-25 00:00:00,2018-08-25 04:00:00,2018-08-25 08:00:00,2018-08-25 12:00:00,2018-08-25 16:00:00,2018-08-25 20:00:00,2018-08-26 00:00:00,2018-08-26 04:00:00,2018-08-26 08:00:00,2018-08-26 12:00:00,2018-08-26 16:00:00,2018-08-26 20:00:00,2018-08-27 00:00:00,2018-08-27 04:00:00,2018-08-27 08:00:00,2018-08-27 12:00:00,2018-08-27 16:00:00,2018-08-27 20:00:00,2018-08-28 00:00:00,2018-08-28 04:00:00,2018-08-28 08:00:00,2018-08-28 12:00:00,2018-08-28 16:00:00,2018-08-28 20:00:00,2018-08-29 00:00:00,2018-08-29 04:00:00,2018-08-29 08:00:00,2018-08-29 12:00:00,2018-08-29 16:00:00,2018-08-29 20:00:00,2018-08-30 00:00:00,2018-08-30 04:00:00,2018-08-30 08:00:00,2018-08-30 12:00:00,2018-08-30 16:00:00,2018-08-30 20:00:00,2018-08-31 00:00:00,2018-08-31 04:00:00,2018-08-31 08:00:00,2018-08-31 12:00:00,2018-08-31 16:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,5531.0,4669.0,18297.0,29431.0,33808.0,20713.0,4260.0,3204.0,14201.0,24656.0,27991.0,14810.0,1880.0,16924.0,58765.0,41857.0,82439.0,24584.0,2734.0,16691.0,60463.0,43144.0,83491.0,26976.0,2974.0,16972.0,57914.0,41167.0,82776.0,27264.0,2802.0,11436.0,39550.0,44266.0,81711.0,27963.0,3379.0,14602.0,50176.0,58940.0,65332.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,7382.0,4856.0,18441.0,30436.0,37706.0,29951.0,7423.0,3252.0,15464.0,26614.0,29514.0,19680.0,3610.0,13748.0,46785.0,31786.0,62550.0,22490.0,4607.0,14566.0,42865.0,28283.0,66345.0,27387.0,4686.0,13978.0,49423.0,35385.0,65051.0,26093.0,4635.0,13581.0,47235.0,36459.0,63879.0,27724.0,5463.0,11942.0,39884.0,41555.0,47231.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,4699.0,6093.0,21336.0,28970.0,31287.0,19351.0,3803.0,3644.0,17760.0,25832.0,29057.0,15479.0,1997.0,24213.0,56677.0,36370.0,74196.0,19139.0,2197.0,24597.0,58379.0,37668.0,76270.0,20919.0,2507.0,24614.0,58265.0,37183.0,72574.0,19481.0,2392.0,23413.0,56747.0,38319.0,73219.0,20903.0,2810.0,19684.0,46488.0,52585.0,54110.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,2854.0,3040.0,12396.0,19947.0,21114.0,11040.0,2443.0,2245.0,10471.0,18258.0,18110.0,8513.0,1245.0,9729.0,30127.0,26148.0,40154.0,13929.0,1690.0,10315.0,31266.0,27161.0,41049.0,14630.0,1693.0,10110.0,31636.0,27746.0,41155.0,15007.0,1784.0,10012.0,31162.0,29006.0,41188.0,15487.0,2074.0,8195.0,24392.0,29999.0,28163.0
4,86 ST,40.7795016,-73.95557240000001,1332.0,2281.0,8866.0,14073.0,14758.0,7057.0,1184.0,1549.0,6762.0,11926.0,10561.0,4449.0,656.0,9679.0,22612.0,18550.0,28900.0,8858.0,853.0,9960.0,24002.0,19887.0,29679.0,9466.0,890.0,10093.0,23252.0,19353.0,27939.0,9454.0,1042.0,9848.0,24313.0,19963.0,27860.0,9361.0,1108.0,8820.0,21298.0,23615.0,24954.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,2626.0,3343.0,13668.0,18465.0,18403.0,10381.0,2056.0,2029.0,10324.0,15062.0,16407.0,8239.0,1132.0,14444.0,39923.0,23030.0,46297.0,12075.0,2418.0,15108.0,40684.0,24225.0,47828.0,12697.0,1948.0,14769.0,40047.0,24140.0,47655.0,12635.0,2252.0,14462.0,40003.0,25591.0,47084.0,13541.0,2509.0,11753.0,33205.0,32928.0,34962.0
6,59 ST,40.6415685,-74.0176783,2520.0,5562.0,14987.0,20048.0,19366.0,10189.0,2052.0,3409.0,11436.0,16422.0,15596.0,7159.0,1371.0,11875.0,28790.0,21497.0,36599.0,10532.0,1432.0,12046.0,30765.0,21929.0,36785.0,11324.0,1609.0,11794.0,30302.0,22163.0,36869.0,11344.0,1643.0,11627.0,31007.0,23658.0,36851.0,11676.0,1775.0,10265.0,26096.0,27421.0,26402.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2374.0,6321.0,16079.0,18013.0,19857.0,12109.0,2258.0,3518.0,12650.0,14610.0,15825.0,8933.0,1361.0,15579.0,23572.0,17481.0,28721.0,13230.0,1799.0,15676.0,23378.0,16448.0,28778.0,13597.0,1926.0,15624.0,23655.0,16755.0,26638.0,14327.0,2004.0,15443.0,23927.0,17148.0,28505.0,13948.0,2042.0,14283.0,22824.0,19654.0,27740.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,2238.0,2126.0,7708.0,13303.0,13587.0,8185.0,2008.0,1575.0,6180.0,11842.0,13433.0,8253.0,1134.0,7591.0,19092.0,18156.0,28928.0,7435.0,974.0,7765.0,18398.0,13691.0,24707.0,8007.0,1050.0,7351.0,18234.0,13728.0,24533.0,8441.0,998.0,7285.0,18054.0,14543.0,29518.0,13800.0,1469.0,6485.0,15726.0,18162.0,26519.0
9,23 ST,40.7413626,-73.9891335,1859.0,1745.0,7266.0,12661.0,13462.0,7582.0,1709.0,1114.0,5640.0,10479.0,10668.0,5075.0,660.0,4543.0,20276.0,15809.0,30010.0,9302.0,877.0,5085.0,21610.0,17039.0,31189.0,10180.0,900.0,4897.0,21482.0,16633.0,30696.0,10151.0,974.0,4830.0,20439.0,17532.0,30273.0,10207.0,1171.0,3979.0,16274.0,20256.0,21801.0
