HOYT ST,2875.0,2555.0,3294.0,3075.0,3343.0,3406.0,3490.0
BROADWAY JCT,2861.0,2596.0,3421.0,3629.0,3536.0,3601.0,3841.0
ROOSEVELT ISLND,2816.0,2784.0,2643.0,2699.0,2853.0,3024.0,2960.0
191 ST,2816.0,2532.0,3397.0,3276.0,3435.0,3335.0,3590.0
90 ST-ELMHURST,2801.0,2478.0,4368.0,4510.0,4589.0,4411.0,4481.0
GRAHAM AV,2784.0,2439.0,2462.0,2473.0,2531.0,2581.0,2229.0
96 ST,2744.0,2859.0,3478.0,3763.0,3753.0,3796.0,4064.0
4AV-9 ST,2687.0,2428.0,2924.0,3018.0,2940.0,3025.0,3117.0
CARROLL ST,2664.0,2486.0,2777.0,2990.0,2954.0,2966.0,3268.0
BURNSIDE AV,2563.0,2013.0,4152.0,3988.0,4324.0,3708.0,3921.0
3 AV,2499.0,2074.0,2378.0,2428.0,1440.0,2413.0,1814.0
111 ST,2452.0,2237.0,3198.0,3338.0,3292.0,3150.0,3228.0
MORGAN AV,2401.0,2212.0,1888.0,1992.0,2013.0,2043.0,2304.0
45 ST,2349.0,,2169.0,2242.0,2463.0,2269.0,2378.0
EASTN PKWY-MUSM,2313.0,2144.0,1835.0,1746.0,2196.0,2204.0,2373.0
170 ST,2312.0,1927.0,2807.0,2775.0,2846.0,2937.0,2872.0
CHRISTOPHER ST,2233.0,1880.0,3350.0,3238.0,3638.0,3590.0,3962.0
UNION ST,2214.0,1921.0,1990.0,2025.0,2180.0,2169.0,2373.0
BOWERY,2184.0,1779.0,1549.0,1499.0,1667.0,1629.0,1713.0
40 ST LOWERY ST,2181.0,1735.0,3616.0,3621.0,3975.0,3567.0,4047.0
MONTROSE AV,2165.0,2000.0,1798.0,1780.0,1832.0,1761.0,1976.0
EUCLID AV,2120.0,1743.0,2653.0,2706.0,2820.0,2702.0,2811.0
74 ST-BROADWAY,2116.0,1865.0,1788.0,1757.0,,1677.0,1745.0
SUTTER AV-RUTLD,2058.0,1608.0,2866.0,2769.0,2990.0,2825.0,3124.0
BAY RIDGE AV,2046.0,1962.0,2354.0,2391.0,2503.0,2265.0,2467.0
169 ST,2031.0,1736.0,3323.0,3278.0,3326.0,3301.0,3289.0
CASTLE HILL AV,1989.0,1630.0,2193.0,2659.0,2767.0,2686.0,2747.0
6 AV,1950.0,1465.0,1522.0,1615.0,1707.0,1630.0,1749.0
231 ST,1921.0,1774.0,2147.0,2232.0,2387.0,2276.0,2240.0
GRAND ARMY PLAZ,1918.0,1724.0,1804.0,1657.0,1819.0,1810.0,1808.0
CLARK ST,1896.0,2007.0,1256.0,1650.0,1657.0,1946.0,1919.0
LEXINGTON AV/53,1894.0,2226.0,13541.0,14763.0,15145.0,15442.0,16180.0
MORISN AV/SNDVW,1889.0,1650.0,2235.0,2226.0,2328.0,2206.0,2350.0
JEFFERSON ST,1858.0,1735.0,1537.0,1650.0,1645.0,1700.0,1897.0
SMITH-9 ST,1843.0,1366.0,2124.0,2065.0,2228.0,2151.0,2398.0
67 AV,1842.0,1599.0,2174.0,2152.0,2358.0,2302.0,2381.0
207 ST,1818.0,1714.0,2013.0,1955.0,,,
HALSEY ST,1778.0,1745.0,2054.0,2013.0,2165.0,2169.0,2300.0
OZONE PK LEFFRT,1692.0,1458.0,2109.0,1953.0,2152.0,2081.0,2115.0
PARSONS BLVD,1672.0,1521.0,2856.0,3021.0,2713.0,2905.0,2810.0
NEW LOTS AV,1643.0,1311.0,2201.0,2383.0,2501.0,2289.0,2493.0
33 ST-RAWSON ST,1604.0,698.0,5692.0,5899.0,6111.0,5970.0,5174.0
ROCKAWAY AV,1590.0,1366.0,2352.0,2507.0,2486.0,2348.0,2485.0
PROSPECT AV,1586.0,1279.0,1879.0,1902.0,1976.0,1899.0,2085.0
GRANT AV,1583.0,1373.0,2017.0,2064.0,2108.0,2059.0,2139.0
STERLING ST,1582.0,1401.0,1947.0,1957.0,2015.0,1985.0,2162.0
PELHAM BAY PARK,1564.0,1443.0,1960.0,1929.0,1997.0,1949.0,1892.0
V.CORTLANDT PK,1550.0,1397.0,1512.0,1540.0,1627.0,1518.0,1900.0
CLASSON AV,1536.0,1275.0,1758.0,1761.0,1894.0,1866.0,2023.0
CORTELYOU RD,1496.0,1564.0,1648.0,1607.0,1614.0,1597.0,1770.0
18 ST,1469.0,1074.0,2935.0,3205.0,3371.0,3334.0,3525.0
WESTCHESTER SQ,1399.0,1152.0,2637.0,2593.0,2710.0,2625.0,2799.0
176 ST,1396.0,1071.0,1844.0,1727.0,1733.0,1861.0,1870.0
SARATOGA AV,1335.0,1047.0,1983.0,1854.0,2037.0,1896.0,2067.0
183 ST,1330.0,1148.0,1419.0,1533.0,1496.0,1870.0,1461.0
BEDFORD PK BLVD,1320.0,1141.0,2166.0,2101.0,2032.0,2623.0,2081.0
WILSON AV,1283.0,1249.0,1488.0,1471.0,1568.0,1571.0,1650.0
FULTON ST,1275.0,820.0,1980.0,2160.0,1958.0,2191.0,2339.0
AVENUE J,1268.0,1485.0,1903.0,2024.0,2003.0,2070.0,2032.0
BAY RIDGE-95 ST,1260.0,1348.0,1519.0,1558.0,1603.0,1651.0,1575.0
4 AV-9 ST,1248.0,1205.0,1409.0,1349.0,1456.0,1524.0,1798.0
18 AV,1246.0,1054.0,2571.0,2532.0,2602.0,2488.0,2952.0
ST LAWRENCE AV,1245.0,1119.0,1592.0,1583.0,1565.0,1137.0,1578.0
BERGEN ST,1242.0,1154.0,1043.0,961.0,1075.0,1081.0,1306.0
MT EDEN AV,1207.0,1001.0,1661.0,1588.0,1681.0,1697.0,1650.0
FAR ROCKAWAY,1182.0,975.0,1667.0,1725.0,1841.0,1739.0,1972.0
190 ST,1177.0,1065.0,1071.0,1097.0,1286.0,1212.0,1250.0
174-175 STS,1176.0,910.0,1642.0,1634.0,1676.0,1563.0,1685.0
KINGSTON AV,1163.0,1404.0,1610.0,1650.0,1660.0,1691.0,2345.0
77 ST,1159.0,1081.0,1144.0,1245.0,1281.0,1217.0,1252.0
HARLEM 148 ST,1142.0,1002.0,1448.0,1416.0,1536.0,1474.0,1531.0
71 ST,1139.0,1039.0,1168.0,1157.0,1190.0,1143.0,1220.0
182-183 STS,1132.0,924.0,1417.0,1394.0,1382.0,1380.0,1425.0
WOODLAWN,1130.0,967.0,1465.0,1430.0,1479.0,1625.0,1557.0
79 ST,1130.0,953.0,1260.0,1328.0,1324.0,1334.0,1383.0
25 ST,1114.0,985.0,1178.0,1204.0,1230.0,1268.0,1380.0
MARBLE HILL-225,1112.0,1037.0,1294.0,1272.0,1317.0,1355.0,1390.0
PRESIDENT ST,1099.0,775.0,1719.0,1817.0,1861.0,1747.0,1918.0
20 AV,1032.0,1019.0,1008.0,1043.0,1059.0,1044.0,1035.0
GUN HILL RD,1017.0,738.0,1597.0,1661.0,1619.0,1608.0,1635.0
CITY HALL,1001.0,817.0,2242.0,2326.0,2373.0,2441.0,2518.0
PENNSYLVANIA AV,985.0,756.0,1448.0,1449.0,1554.0,1477.0,1654.0
BRIARWOOD,982.0,847.0,1520.0,1478.0,1104.0,1555.0,1521.0
OCEAN PKWY,982.0,931.0,1105.0,1231.0,1139.0,1184.0,1189.0
AVENUE M,981.0,1246.0,1784.0,1947.0,1954.0,1989.0,2209.0
BEVERLEY ROAD,978.0,898.0,974.0,979.0,1076.0,1037.0,1110.0
KINGSTON-THROOP,930.0,728.0,2190.0,2267.0,2360.0,2231.0,2339.0
VAN SICLEN AV,921.0,685.0,1087.0,1117.0,1130.0,1104.0,1178.0
ST. GEORGE,900.0,699.0,1838.0,1697.0,1954.0,1613.0,1706.0
CLINTON-WASH AV,879.0,688.0,2100.0,2101.0,2177.0,2153.0,2440.0
AVENUE H,830.0,824.0,1651.0,1617.0,1606.0,1596.0,1313.0
NECK RD,814.0,831.0,819.0,816.0,860.0,912.0,857.0
138/GRAND CONC,808.0,589.0,1484.0,1395.0,1490.0,1398.0,1480.0
BEVERLY RD,767.0,580.0,907.0,956.0,925.0,948.0,1079.0
JUNIUS ST,735.0,640.0,1027.0,966.0,1182.0,989.0,1129.0
75 AV,704.0,635.0,670.0,712.0,726.0,718.0,769.0
PARK PLACE,651.0,498.0,1214.0,1285.0,1331.0,1316.0,1351.0
W 8 ST-AQUARIUM,636.0,750.0,955.0,913.0,1028.0,989.0,1049.0
BUSHWICK AV,630.0,527.0,592.0,622.0,637.0,630.0,715.0
WHITLOCK AV,561.0,440.0,833.0,940.0,843.0,831.0,895.0
BEACH 67 ST,554.0,535.0,660.0,708.0,679.0,699.0,820.0
HOWARD BCH JFK,499.0,568.0,586.0,534.0,585.0,582.0,568.0
215 ST,487.0,420.0,693.0,634.0,672.0,616.0,633.0
BEACH 60 ST,484.0,441.0,696.0,654.0,689.0,685.0,730.0
BEACH 25 ST,413.0,339.0,642.0,671.0,771.0,705.0,760.0
AQUEDUCT RACETR,406.0,450.0,353.0,367.0,408.0,406.0,475.0
ATLANTIC AV,364.0,266.0,338.0,356.0,381.0,298.0,401.0
55 ST,284.0,480.0,771.0,762.0,862.0,797.0,896.0
BEACH 36 ST,264.0,186.0,388.0,391.0,384.0,369.0,382.0
104 ST,263.0,219.0,1300.0,1254.0,1240.0,1231.0,1257.0
BEACH 44 ST,191.0,210.0,297.0,302.0,333.0,284.0,328.0
WORLD TRADE CTR,141.0,96.0,5730.0,5976.0,5563.0,6054.0,6950.0
ASTORIA DITMARS,45.0,6.0,5511.0,5765.0,5999.0,5810.0,5588.0
NASSAU AV,31.0,13.0,2971.0,3027.0,3260.0,3160.0,3674.0
BROADWAY,27.0,2.0,2418.0,2508.0,2608.0,2587.0,2699.0
METROPOLITAN AV,10.0,0.0,1361.0,1403.0,1577.0,1398.0,1439.0
39 AV,10.0,9.0,606.0,567.0,635.0,646.0,765.0
36 AV,10.0,10.0,1703.0,1777.0,1803.0,1856.0,1802.0
CYPRESS HILLS,8.0,6.0,453.0,456.0,492.0,550.0,487.0
121 ST,5.0,1.0,635.0,766.0,856.0,718.0,867.0
WOODHAVEN BLVD,3.0,0.0,1228.0,1307.0,1337.0,1261.0,1264.0
COURT SQ-23 ST,2.0,2.0,1748.0,1739.0,1718.0,1802.0,2021.0
GREENPOINT AV,1.0,1.0,3080.0,3029.0,3194.0,3435.0,3718.0
75 ST-ELDERTS,1.0,0.0,1147.0,1139.0,1230.0,1133.0,1087.0
AVENUE P,0.0,0.0,515.0,532.0,575.0,501.0,647.0
30 AV,0.0,0.0,4139.0,4121.0,4401.0,4444.0,4632.0
85 ST-FOREST PK,0.0,0.0,923.0,935.0,982.0,923.0,1008.0
AVENUE X,0.0,0.0,844.0,835.0,905.0,789.0,808.0
