,StationName,Latitude,Longitude,2019-01-19 03:00:00,2019-01-19 07:00:00,2019-01-19 11:00:00,2019-01-19 15:00:00,2019-01-19 19:00:00,2019-01-19 23:00:00,2019-01-20 03:00:00,2019-01-20 07:00:00,2019-01-20 11:00:00,2019-01-20 15:00:00,2019-01-20 19:00:00,2019-01-20 23:00:00,2019-01-21 03:00:00,2019-01-21 07:00:00,2019-01-21 11:00:00,2019-01-21 15:00:00,2019-01-21 19:00:00,2019-01-21 23:00:00,2019-01-22 03:00:00,2019-01-22 07:00:00,2019-01-22 11:00:00,2019-01-22 15:00:00,2019-01-22 19:00:00,2019-01-22 23:00:00,2019-01-23 03:00:00,2019-01-23 07:00:00,2019-01-23 11:00:00,2019-01-23 15:00:00,2019-01-23 19:00:00,2019-01-23 23:00:00,2019-01-24 03:00:00,2019-01-24 07:00:00,2019-01-24 11:00:00,2019-01-24 15:00:00,2019-01-24 19:00:00,2019-01-24 23:00:00,2019-01-25 03:00:00,2019-01-25 07:00:00,2019-01-25 11:00:00,2019-01-25 15:00:00,2019-01-25 19:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,3716.0,17044.0,32751.0,41910.0,23386.0,7091.0,2356.0,10165.0,22752.0,30073.0,16937.0,4479.0,4012.0,26742.0,26333.0,43198.0,16139.0,2809.0,6791.0,62769.0,36663.0,80337.0,31907.0,4357.0,7074.0,62462.0,37797.0,82236.0,35992.0,5102.0,7328.0,62978.0,35570.0,78016.0,35163.0,6207.0,7101.0,58401.0,42708.0,84356.0,36649.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,2878.0,13717.0,28674.0,35325.0,22989.0,6821.0,1704.0,7900.0,19489.0,25946.0,14565.0,4026.0,3316.0,19398.0,17121.0,28827.0,12130.0,3476.0,5653.0,49100.0,26652.0,62070.0,28719.0,5807.0,6014.0,51762.0,29884.0,63839.0,30841.0,6344.0,6139.0,49347.0,26283.0,61286.0,30623.0,6079.0,6075.0,46950.0,30969.0,64492.0,32173.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,4188.0,7416.0,24477.0,16408.0,19240.0,6461.0,2203.0,10285.0,21374.0,26033.0,15256.0,4059.0,5522.0,25272.0,24471.0,36279.0,14308.0,2871.0,11886.0,74859.0,31155.0,80532.0,27294.0,3940.0,11122.0,71746.0,31757.0,82672.0,30955.0,4381.0,11973.0,75817.0,32325.0,81014.0,30218.0,4977.0,11174.0,65839.0,36354.0,81064.0,28970.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,1698.0,11789.0,25923.0,23874.0,11825.0,3413.0,1219.0,6493.0,14347.0,17134.0,7816.0,2265.0,2344.0,10826.0,15163.0,19046.0,8723.0,2122.0,4145.0,31357.0,22081.0,41381.0,19681.0,3174.0,4294.0,32598.0,24196.0,42767.0,20227.0,3555.0,4177.0,31915.0,22104.0,41033.0,20559.0,3674.0,4151.0,31299.0,25212.0,41948.0,18941.0
4,86 ST,40.7795016,-73.95557240000001,1664.0,10932.0,19131.0,21699.0,9803.0,2292.0,1156.0,6787.0,14466.0,15400.0,6047.0,1451.0,2489.0,13379.0,15557.0,19620.0,7144.0,1195.0,4767.0,33438.0,20053.0,37060.0,15282.0,1719.0,5064.0,34174.0,20848.0,38281.0,15343.0,1956.0,5007.0,34067.0,20230.0,36878.0,15537.0,2153.0,4889.0,32822.0,23020.0,38623.0,15654.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,1528.0,8236.0,16756.0,17725.0,8014.0,2685.0,775.0,4360.0,10325.0,11318.0,5302.0,1444.0,2594.0,15163.0,14718.0,19530.0,7689.0,1254.0,6280.0,48889.0,20769.0,50176.0,17302.0,2128.0,6314.0,49303.0,22159.0,50597.0,18304.0,2257.0,6285.0,49255.0,21427.0,49236.0,18251.0,2520.0,6011.0,44168.0,23378.0,50053.0,18334.0
6,59 ST,40.6415685,-74.0176783,2207.0,10753.0,17135.0,18902.0,8699.0,2607.0,1294.0,6603.0,11585.0,13370.0,6412.0,1733.0,3130.0,10385.0,10119.0,19042.0,7118.0,1607.0,5237.0,35609.0,20092.0,39457.0,14469.0,2723.0,5496.0,36468.0,21898.0,41050.0,15588.0,2693.0,5317.0,23131.0,12354.0,23928.0,11447.0,2176.0,3373.0,21892.0,13593.0,25393.0,10129.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2842.0,14031.0,15466.0,17361.0,10727.0,765.0,427.0,8297.0,10471.0,12019.0,7014.0,1938.0,4150.0,14846.0,10322.0,15955.0,8962.0,1716.0,7095.0,26975.0,15526.0,27659.0,15377.0,2602.0,7549.0,27717.0,16030.0,28138.0,15722.0,2619.0,7178.0,26649.0,13153.0,25343.0,15753.0,3041.0,7367.0,28170.0,16851.0,29391.0,17385.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,1148.0,6434.0,13810.0,17875.0,9237.0,5784.0,845.0,3889.0,10120.0,11920.0,5801.0,1466.0,1357.0,7081.0,11078.0,17702.0,5540.0,636.0,1129.0,22631.0,12718.0,25679.0,10143.0,1554.0,2847.0,23408.0,12958.0,29056.0,16688.0,2119.0,2831.0,23695.0,12224.0,23255.0,9962.0,1783.0,2614.0,21672.0,15112.0,31040.0,19067.0
9,23 ST,40.7413626,-73.9891335,1043.0,6896.0,14622.0,17411.0,9000.0,2735.0,758.0,3847.0,10244.0,12690.0,6235.0,1551.0,1407.0,11585.0,13212.0,19558.0,8196.0,1275.0,2538.0,32740.0,20366.0,42989.0,18073.0,1830.0,2698.0,32599.0,20933.0,43709.0,19013.0,1852.0,2636.0,33156.0,20467.0,42993.0,20594.0,2132.0,2516.0,31841.0,23120.0,44452.0,19268.0
10,42 ST-PORT AUTH,40.7578346,-73.99146259999998,2246.0,11750.0,13643.0,14670.0,9399.0,2613.0,983.0,6392.0,9436.0,11473.0,7514.0,1700.0,4771.0,19051.0,13651.0,21887.0,10657.0,1826.0,9907.0,42783.0,15613.0,37745.0,16202.0,2044.0,9561.0,40633.0,15128.0,36235.0,15987.0,2094.0,9232.0,45903.0,16745.0,37192.0,17030.0,2532.0,9440.0,38270.0,17168.0,39807.0,18762.0
11,14 ST,40.73747540000001,-73.9970975,975.0,4276.0,10016.0,11688.0,6745.0,2328.0,670.0,2588.0,8111.0,9072.0,4526.0,1282.0,1052.0,6219.0,7830.0,11101.0,5071.0,779.0,1308.0,18215.0,12035.0,23936.0,12075.0,1670.0,1927.0,18758.0,12547.0,24484.0,13043.0,1915.0,1727.0,17872.0,11829.0,23737.0,12813.0,2009.0,1675.0,17406.0,13602.0,25471.0,13175.0
12,JKSN HT-ROOSVLT,40.746739,-73.89099859999999,3237.0,11058.0,14146.0,16377.0,9116.0,3854.0,2228.0,6786.0,9542.0,11659.0,8566.0,2739.0,3124.0,9198.0,9637.0,13622.0,6943.0,2538.0,5760.0,21533.0,13688.0,22883.0,12031.0,3386.0,5930.0,21675.0,14088.0,22827.0,12703.0,3840.0,5861.0,21353.0,12607.0,21831.0,12897.0,4060.0,6057.0,21609.0,14843.0,24960.0,13387.0
