,StationName,Latitude,Longitude,2018-09-15 00:00:00,2018-09-15 04:00:00,2018-09-15 08:00:00,2018-09-15 12:00:00,2018-09-15 16:00:00,2018-09-15 20:00:00,2018-09-16 00:00:00,2018-09-16 04:00:00,2018-09-16 08:00:00,2018-09-16 12:00:00,2018-09-16 16:00:00,2018-09-16 20:00:00,2018-09-17 00:00:00,2018-09-17 04:00:00,2018-09-17 08:00:00,2018-09-17 12:00:00,2018-09-17 16:00:00,2018-09-17 20:00:00,2018-09-18 00:00:00,2018-09-18 04:00:00,2018-09-18 08:00:00,2018-09-18 12:00:00,2018-09-18 16:00:00,2018-09-18 20:00:00,2018-09-19 00:00:00,2018-09-19 04:00:00,2018-09-19 08:00:00,2018-09-19 12:00:00,2018-09-19 16:00:00,2018-09-19 20:00:00,2018-09-20 00:00:00,2018-09-20 04:00:00,2018-09-20 08:00:00,2018-09-20 12:00:00,2018-09-20 16:00:00,2018-09-20 20:00:00,2018-09-21 00:00:00,2018-09-21 04:00:00,2018-09-21 08:00:00,2018-09-21 12:00:00,2018-09-21 16:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,4874.0,3831.0,16244.0,28486.0,32888.0,21343.0,4419.0,3007.0,14394.0,25369.0,28516.0,13642.0,1564.0,16098.0,62862.0,41832.0,70772.0,18701.0,2147.0,18549.0,63459.0,43404.0,80216.0,23818.0,2657.0,17102.0,57475.0,45362.0,81896.0,27661.0,2640.0,18157.0,64270.0,47053.0,91679.0,31902.0,4072.0,16611.0,59721.0,49615.0,89176.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,8300.0,5774.0,22147.0,36120.0,44890.0,33389.0,8903.0,3823.0,17188.0,30116.0,35002.0,23029.0,3735.0,15588.0,50740.0,33831.0,66736.0,20524.0,3665.0,15415.0,50907.0,32192.0,62172.0,25126.0,4430.0,13754.0,45732.0,34444.0,62940.0,26419.0,4122.0,15242.0,53166.0,36888.0,70992.0,29763.0,5318.0,14373.0,48754.0,38803.0,69398.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,4626.0,6750.0,22808.0,33375.0,37958.0,23369.0,4798.0,4148.0,19904.0,29983.0,33275.0,15409.0,1899.0,26936.0,64196.0,34171.0,64367.0,18157.0,2100.0,27746.0,62670.0,41163.0,76563.0,18409.0,2180.0,23539.0,54656.0,36627.0,72634.0,21634.0,2257.0,26508.0,65087.0,42080.0,83931.0,24905.0,2868.0,24207.0,57766.0,45091.0,79321.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,3258.0,3656.0,15570.0,25179.0,25554.0,13345.0,3118.0,2628.0,12030.0,20558.0,16459.0,7130.0,1305.0,11570.0,35316.0,31187.0,46106.0,14543.0,1632.0,11588.0,32923.0,28408.0,40255.0,13952.0,1741.0,8924.0,29714.0,27474.0,40297.0,14958.0,1772.0,12341.0,37072.0,33672.0,50016.0,18760.0,2340.0,11486.0,32498.0,32045.0,43357.0
4,86 ST,40.7795016,-73.95557240000001,1851.0,3310.0,12690.0,20531.0,19491.0,9778.0,1917.0,2811.0,9857.0,16735.0,14600.0,5604.0,728.0,12365.0,26271.0,22151.0,33667.0,9502.0,831.0,12492.0,27044.0,21052.0,29073.0,9024.0,823.0,9764.0,22839.0,20308.0,29401.0,9796.0,763.0,8932.0,22338.0,22864.0,34204.0,12011.0,1138.0,11916.0,26293.0,25218.0,33570.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,2724.0,3357.0,14766.0,20816.0,21037.0,11650.0,2537.0,2062.0,11602.0,16924.0,17665.0,8119.0,997.0,16673.0,43039.0,24694.0,48771.0,11235.0,1540.0,16759.0,43494.0,28039.0,48217.0,11079.0,1585.0,14889.0,37957.0,24818.0,45372.0,12723.0,1656.0,16294.0,43922.0,27346.0,51522.0,14228.0,2015.0,14464.0,39944.0,29104.0,49753.0
6,59 ST,40.6415685,-74.0176783,2356.0,4464.0,13434.0,20211.0,19326.0,10221.0,2217.0,3107.0,10521.0,16087.0,15573.0,6787.0,1198.0,14850.0,34373.0,24694.0,40196.0,10599.0,1489.0,14555.0,33951.0,24281.0,37655.0,10665.0,1614.0,11820.0,30633.0,24097.0,37307.0,11569.0,1517.0,14407.0,34645.0,27368.0,42819.0,13039.0,1789.0,13773.0,33460.0,27763.0,40854.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2694.0,6535.0,16685.0,18077.0,19749.0,12634.0,2427.0,3675.0,13143.0,15601.0,15765.0,9253.0,1466.0,18532.0,24605.0,19131.0,29925.0,12267.0,1635.0,17561.0,23288.0,16788.0,27977.0,11992.0,1594.0,14791.0,22834.0,18207.0,28702.0,12442.0,1635.0,18447.0,25181.0,18515.0,30935.0,13629.0,1827.0,18044.0,24364.0,18875.0,31029.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,1968.0,2132.0,9080.0,15533.0,16752.0,9030.0,2138.0,1618.0,7281.0,13570.0,14112.0,6572.0,715.0,9570.0,21826.0,11557.0,21332.0,7563.0,986.0,9523.0,20031.0,15507.0,26694.0,8777.0,1028.0,7302.0,17854.0,15126.0,25357.0,7480.0,759.0,9632.0,20602.0,16691.0,27857.0,10458.0,1428.0,8348.0,20434.0,19298.0,28367.0
9,23 ST,40.7413626,-73.9891335,2045.0,1674.0,8292.0,14597.0,15683.0,8283.0,1964.0,1093.0,5795.0,11552.0,11458.0,5361.0,674.0,5378.0,22490.0,17675.0,33558.0,10281.0,869.0,6001.0,22705.0,17846.0,30861.0,9157.0,920.0,4681.0,20425.0,16966.0,29906.0,9820.0,898.0,5767.0,23678.0,19729.0,35783.0,12111.0,949.0,5428.0,22264.0,20365.0,32167.0
