,StationName,Latitude,Longitude,2019-02-09 03:00:00,2019-02-09 07:00:00,2019-02-09 11:00:00,2019-02-09 15:00:00,2019-02-09 19:00:00,2019-02-09 23:00:00,2019-02-10 03:00:00,2019-02-10 07:00:00,2019-02-10 11:00:00,2019-02-10 15:00:00,2019-02-10 19:00:00,2019-02-10 23:00:00,2019-02-11 03:00:00,2019-02-11 07:00:00,2019-02-11 11:00:00,2019-02-11 15:00:00,2019-02-11 19:00:00,2019-02-11 23:00:00,2019-02-12 03:00:00,2019-02-12 07:00:00,2019-02-12 11:00:00,2019-02-12 15:00:00,2019-02-12 19:00:00,2019-02-12 23:00:00,2019-02-13 03:00:00,2019-02-13 07:00:00,2019-02-13 11:00:00,2019-02-13 15:00:00,2019-02-13 19:00:00,2019-02-13 23:00:00,2019-02-14 03:00:00,2019-02-14 07:00:00,2019-02-14 11:00:00,2019-02-14 15:00:00,2019-02-14 19:00:00,2019-02-14 23:00:00,2019-02-15 03:00:00,2019-02-15 07:00:00,2019-02-15 11:00:00,2019-02-15 15:00:00,2019-02-15 19:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,3008.0,15610.0,30684.0,40004.0,25910.0,7240.0,2173.0,11020.0,24061.0,31788.0,17604.0,3057.0,6881.0,62238.0,36822.0,82021.0,32190.0,2637.0,5926.0,30491.0,33571.0,74739.0,28106.0,4567.0,7018.0,64478.0,40528.0,85698.0,39305.0,4993.0,7235.0,64049.0,41796.0,88824.0,36561.0,6766.0,6908.0,57151.0,43277.0,82786.0,37139.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,2649.0,13876.0,27159.0,37506.0,26922.0,9062.0,1815.0,9584.0,22985.0,28678.0,16535.0,4205.0,5925.0,49783.0,26977.0,60867.0,26229.0,5086.0,5942.0,47061.0,24919.0,56845.0,25353.0,4794.0,6058.0,51695.0,31532.0,65520.0,30773.0,5999.0,6142.0,48276.0,30239.0,70338.0,34963.0,8569.0,5966.0,46185.0,32382.0,63753.0,34667.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,4104.0,18629.0,32383.0,37672.0,23272.0,6804.0,2639.0,12720.0,26149.0,32195.0,17717.0,3263.0,11658.0,73117.0,31788.0,80878.0,27751.0,4194.0,11315.0,50539.0,25282.0,73784.0,25248.0,4997.0,11687.0,73947.0,33880.0,84348.0,34641.0,4696.0,11519.0,72493.0,269741.0,85401.0,29799.0,6025.0,10842.0,63638.0,37173.0,76445.0,28869.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,1693.0,11834.0,21474.0,24701.0,13662.0,4297.0,1266.0,7840.0,17073.0,18694.0,9094.0,2289.0,4499.0,35412.0,24958.0,45151.0,20775.0,2835.0,4232.0,30165.0,20483.0,36691.0,16086.0,3115.0,4573.0,36801.0,27438.0,47076.0,23401.0,3474.0,4651.0,36798.0,27548.0,48552.0,23253.0,4646.0,4430.0,31351.0,25713.0,43074.0,19893.0
4,86 ST,40.7795016,-73.95557240000001,1615.0,11265.0,19979.0,23794.0,11773.0,2829.0,1179.0,7766.0,15762.0,16894.0,7273.0,328538.0,4910.0,34469.0,20014.0,39502.0,15569.0,1738.0,5040.0,32913.0,19669.0,36203.0,13550.0,1642.0,5027.0,35685.0,21808.0,39722.0,17146.0,2030.0,5085.0,35126.0,21948.0,40621.0,15836.0,2406.0,5018.0,32061.0,22503.0,38537.0,14677.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,1663.0,9446.0,17742.0,19950.0,10088.0,2996.0,932.0,6346.0,13876.0,15197.0,7158.0,1365.0,6354.0,49240.0,21863.0,50942.0,16931.0,2143.0,6231.0,43585.0,20554.0,45906.0,14857.0,2067.0,6201.0,49885.0,23621.0,52471.0,19079.0,2439.0,6300.0,49540.0,24857.0,55018.0,17400.0,2962.0,5854.0,43019.0,24409.0,49101.0,17140.0
6,59 ST,40.6415685,-74.0176783,1429.0,10952.0,17328.0,20457.0,9707.0,3127.0,1415.0,7832.0,13812.0,15228.0,7373.0,1875.0,5530.0,36285.0,20217.0,41012.0,14772.0,2311.0,3412.0,18169.0,18732.0,38083.0,13011.0,2234.0,5665.0,37754.0,22535.0,42836.0,16071.0,2699.0,5581.0,37648.0,23037.0,43977.0,15562.0,3317.0,5422.0,34135.0,22741.0,39914.0,14138.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2863.0,15593.0,19081.0,19790.0,12747.0,3492.0,1808.0,10273.0,14449.0,15696.0,9856.0,2257.0,8058.0,30285.0,16639.0,29029.0,16778.0,2643.0,7836.0,26342.0,13600.0,25038.0,13128.0,2336.0,7931.0,30572.0,16387.0,29729.0,17058.0,2873.0,8065.0,30829.0,16406.0,31026.0,17367.0,3475.0,7813.0,28973.0,15966.0,31100.0,17675.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,2502.0,11021.0,19958.0,22444.0,11094.0,3805.0,1309.0,7347.0,16219.0,19348.0,8050.0,2069.0,3210.0,25023.0,12622.0,28220.0,10928.0,1837.0,2918.0,21787.0,11215.0,25097.0,9240.0,1944.0,2819.0,21391.0,13202.0,28864.0,12179.0,2242.0,3055.0,24255.0,12475.0,26793.0,12021.0,2914.0,2908.0,22094.0,14982.0,29845.0,14848.0
9,23 ST,40.7413626,-73.9891335,1137.0,8526.0,17701.0,21501.0,11785.0,3995.0,856.0,5351.0,13562.0,15616.0,7449.0,1456.0,2534.0,33311.0,21415.0,44844.0,20303.0,2134.0,2653.0,32741.0,19429.0,41949.0,17645.0,2120.0,2639.0,35237.0,23385.0,47215.0,22681.0,2503.0,2710.0,34601.0,22884.0,49194.0,20983.0,3141.0,2517.0,30726.0,22592.0,33072.0,14458.0
