,StationName,Latitude,Longitude,2018-12-22 03:00:00,2018-12-22 07:00:00,2018-12-22 11:00:00,2018-12-22 15:00:00,2018-12-22 19:00:00,2018-12-22 23:00:00,2018-12-23 03:00:00,2018-12-23 07:00:00,2018-12-23 11:00:00,2018-12-23 15:00:00,2018-12-23 19:00:00,2018-12-23 23:00:00,2018-12-24 03:00:00,2018-12-24 07:00:00,2018-12-24 11:00:00,2018-12-24 15:00:00,2018-12-24 19:00:00,2018-12-24 23:00:00,2018-12-25 03:00:00,2018-12-25 07:00:00,2018-12-25 11:00:00,2018-12-25 15:00:00,2018-12-25 19:00:00,2018-12-25 23:00:00,2018-12-26 03:00:00,2018-12-26 07:00:00,2018-12-26 11:00:00,2018-12-26 15:00:00,2018-12-26 19:00:00,2018-12-26 23:00:00,2018-12-27 03:00:00,2018-12-27 07:00:00,2018-12-27 11:00:00,2018-12-27 15:00:00,2018-12-27 19:00:00,2018-12-27 23:00:00,2018-12-28 03:00:00,2018-12-28 07:00:00,2018-12-28 11:00:00,2018-12-28 15:00:00,2018-12-28 19:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,3345.0,17878.0,42718.0,59594.0,37012.0,10032.0,2796.0,14389.0,37806.0,55412.0,34108.0,7329.0,4445.0,28386.0,48489.0,61054.0,23233.0,4793.0,1471.0,8857.0,21818.0,26948.0,17798.0,3850.0,6282.0,41139.0,49655.0,83010.0,39997.0,8864.0,6831.0,46766.0,54025.0,92026.0,44893.0,8193.0,6639.0,43113.0,21165841.0,77467.0,36318.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,2920.0,14052.0,32092.0,46437.0,34878.0,11798.0,2267.0,11557.0,16101.0,22776.0,29364.0,8265.0,3707.0,19266.0,29568.0,39575.0,23731.0,7531.0,1583.0,7720.0,21323.0,36249.0,24022.0,6142.0,4918.0,29136.0,35251.0,60076.0,33759.0,9978.0,5474.0,34948.0,39685.0,67899.0,38351.0,10240.0,4987.0,30885.0,35774.0,54446.0,34757.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,3995.0,16067.0,36892.0,44602.0,26077.0,7497.0,2778.0,16284.0,33217.0,40335.0,23786.0,5347.0,6215.0,28473.0,37949.0,41697.0,14725.0,3066.0,1432.0,9040.0,19139.0,18968.0,13610.0,3252.0,7589.0,35115.0,34764.0,55661.0,23976.0,6649.0,7740.0,39069.0,39078.0,63089.0,27558.0,5369.0,7641.0,36243.0,37371.0,53858.0,23095.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,1668.0,10107.0,23679.0,28408.0,15573.0,4225.0,1239.0,8118.0,20586.0,25490.0,12083.0,2789.0,2334.0,13044.0,21604.0,25153.0,9695.0,2611.0,815.0,5166.0,14427.0,15270.0,6822.0,1931.0,3179.0,16243.0,22399.0,33338.0,14646.0,3683.0,3597.0,19210.0,26823.0,37866.0,17238.0,3801.0,3456.0,17331.0,22882.0,30268.0,15142.0
4,86 ST,40.7795016,-73.95557240000001,1704.0,10662.0,20556.0,24931.0,13498.0,2953.0,1241.0,8018.0,17766.0,20688.0,11039.0,1955.0,2672.0,15374.0,22950.0,21748.0,7895.0,1731.0,847.0,4026.0,8710.0,10822.0,6709.0,1129.0,3246.0,18205.0,22596.0,31096.0,12335.0,2001.0,3725.0,21471.0,26441.0,36244.0,13826.0,2261.0,3391.0,21944.0,29364.0,33283.0,14161.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,1511.0,10414.0,22271.0,24695.0,12818.0,3387.0,977.0,7968.0,19103.0,22158.0,10975.0,2242.0,2898.0,17812.0,23898.0,23850.0,8710.0,2131.0,713.0,4764.0,12473.0,14629.0,9324.0,1989.0,4471.0,25737.0,25264.0,38384.0,14817.0,3679.0,4987.0,30160.0,29239.0,36537.0,14734.0,3396.0,4579.0,28185.0,29644.0,41879.0,15709.0
6,59 ST,40.6415685,-74.0176783,2433.0,11396.0,20280.0,24784.0,12513.0,3582.0,1623.0,8574.0,17166.0,20583.0,10763.0,2706.0,3396.0,16934.0,21410.0,24550.0,7416.0,2153.0,1012.0,4200.0,8581.0,9907.0,4788.0,1557.0,4941.0,25149.0,23618.0,37831.0,14631.0,3216.0,5384.0,29101.0,27508.0,43557.0,16321.0,3581.0,5112.0,26507.0,24913.0,36838.0,14728.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2907.0,14396.0,18610.0,21341.0,15091.0,4016.0,2093.0,11283.0,17168.0,20354.0,13092.0,3532.0,4653.0,18971.0,18320.0,25167.0,13460.0,2989.0,1494.0,7452.0,14052.0,16500.0,9448.0,2278.0,5971.0,22654.0,18385.0,28211.0,16824.0,3543.0,6478.0,24202.0,18812.0,29220.0,14621.0,4021.0,5923.0,22437.0,14948.0,24968.0,15680.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,1184.0,6450.0,16350.0,20893.0,12035.0,4047.0,992.0,5311.0,14402.0,21895.0,13882.0,1909.0,1573.0,11360.0,17376.0,21850.0,6573.0,1324.0,515.0,2431.0,5217.0,5947.0,3898.0,1095.0,1933.0,11838.0,13846.0,27259.0,15817.0,3301.0,2277.0,14062.0,14523.0,26168.0,11935.0,2689.0,2254.0,13197.0,14298.0,26815.0,14465.0
9,23 ST,40.7413626,-73.9891335,1099.0,6645.0,16465.0,20583.0,11279.0,3395.0,848.0,5000.0,13046.0,16282.0,8750.0,1887.0,1340.0,9889.0,15967.0,18690.0,7229.0,1584.0,449.0,2640.0,6185.0,7792.0,4236.0,1157.0,1646.0,12771.0,16505.0,26112.0,11805.0,2420.0,1933.0,15380.0,19050.0,31454.0,14261.0,2942.0,1914.0,14926.0,18618.0,27644.0,12232.0
