,StationName,Latitude,Longitude,2018-03-31 00:00:00,2018-03-31 04:00:00,2018-03-31 08:00:00,2018-03-31 12:00:00,2018-03-31 16:00:00,2018-03-31 20:00:00,2018-04-01 00:00:00,2018-04-01 04:00:00,2018-04-01 08:00:00,2018-04-01 12:00:00,2018-04-01 16:00:00,2018-04-01 20:00:00,2018-04-02 00:00:00,2018-04-02 04:00:00,2018-04-02 08:00:00,2018-04-02 12:00:00,2018-04-02 16:00:00,2018-04-02 20:00:00,2018-04-03 00:00:00,2018-04-03 04:00:00,2018-04-03 08:00:00,2018-04-03 12:00:00,2018-04-03 16:00:00,2018-04-03 20:00:00,2018-04-04 00:00:00,2018-04-04 04:00:00,2018-04-04 08:00:00,2018-04-04 12:00:00,2018-04-04 16:00:00,2018-04-04 20:00:00,2018-04-05 00:00:00,2018-04-05 04:00:00,2018-04-05 08:00:00,2018-04-05 12:00:00,2018-04-05 16:00:00,2018-04-05 20:00:00,2018-04-06 00:00:00,2018-04-06 04:00:00,2018-04-06 08:00:00,2018-04-06 12:00:00,2018-04-06 16:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,4532.0,4123.0,20716.0,35526.0,42835.0,23544.0,4142.0,2795.0,14105.0,25381.0,28065.0,15201.0,1692.0,15036.0,56311.0,42998.0,35156.0,8949.0,2276.0,16455.0,61994.0,50253.0,89444.0,26671.0,2365.0,16632.0,61600.0,49070.0,89805.0,29155.0,2651.0,16787.0,64012.0,52793.0,92516.0,31951.0,3058.0,15463.0,57141.0,49037.0,61982.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,7059.0,4624.0,18916.0,30866.0,39834.0,27644.0,6664.0,3089.0,13137.0,24047.0,29613.0,18873.0,3339.0,10566.0,43160.0,31246.0,60908.0,22856.0,3887.0,13138.0,49463.0,37650.0,68801.0,25810.0,3872.0,13173.0,51481.0,41542.0,71545.0,29084.0,4150.0,13272.0,50084.0,39891.0,70466.0,30385.0,4902.0,12338.0,45113.0,37819.0,65766.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,4174.0,5857.0,24925.0,37166.0,42072.0,21916.0,4171.0,3663.0,18157.0,27754.0,30766.0,17532.0,1989.0,22581.0,58068.0,35609.0,67799.0,17617.0,2174.0,24170.0,60744.0,41802.0,80724.0,21830.0,2267.0,24763.0,59834.0,37266.0,77612.0,23194.0,2594.0,23685.0,59926.0,39396.0,79740.0,24825.0,2788.0,21365.0,54956.0,41903.0,75554.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,2739.0,3098.0,15095.0,25772.0,26450.0,11733.0,2543.0,2291.0,11537.0,20157.0,19778.0,8129.0,1228.0,7860.0,26649.0,23883.0,35633.0,13121.0,1770.0,9032.0,30781.0,27010.0,39996.0,14138.0,1819.0,9079.0,31241.0,27830.0,41421.0,15358.0,1986.0,9285.0,32173.0,30709.0,43145.0,17289.0,2139.0,8575.0,28754.0,27253.0,39519.0
4,86 ST,40.7795016,-73.95557240000001,1819.0,3898.0,14186.0,21392.0,22216.0,10452.0,1642.0,2524.0,10046.0,16476.0,14785.0,6711.0,905.0,10106.0,27184.0,22380.0,32850.0,9197.0,841.0,11849.0,30623.0,26937.0,36701.0,10484.0,847.0,11816.0,30735.0,26211.0,36524.0,11003.0,881.0,11628.0,29097.0,25704.0,37098.0,11576.0,980.0,10762.0,27480.0,25123.0,35810.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,2329.0,3097.0,16823.0,22608.0,23110.0,11295.0,2028.0,1899.0,12163.0,17588.0,19357.0,10927.0,1167.0,14307.0,40709.0,24651.0,44533.0,11179.0,1717.0,12556.0,35788.0,29607.0,52446.0,12528.0,1694.0,15226.0,43809.0,28513.0,50737.0,13418.0,1689.0,14847.0,44387.0,29246.0,51435.0,14346.0,1934.0,13334.0,40898.0,28293.0,46459.0
6,59 ST,40.6415685,-74.0176783,2434.0,4737.0,14102.0,20812.0,21167.0,9202.0,2172.0,2993.0,9543.0,14742.0,13320.0,6424.0,1182.0,10418.0,28254.0,20953.0,35869.0,10046.0,1436.0,11801.0,32405.0,24426.0,38742.0,10762.0,1403.0,11840.0,32851.0,24477.0,39417.0,11667.0,1610.0,11700.0,32845.0,25759.0,25851.0,8247.0,3372060.0,11088.0,30326.0,24803.0,37786.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2081.0,5459.0,16385.0,17828.0,20576.0,11989.0,2097.0,3061.0,12869.0,16066.0,15514.0,8886.0,1481.0,12866.0,20232.0,15938.0,25242.0,12511.0,1808.0,14348.0,23206.0,17210.0,26641.0,11940.0,1743.0,14720.0,22692.0,17588.0,27497.0,13315.0,1830.0,14795.0,22937.0,18566.0,29236.0,13149.0,1719.0,13726.0,21629.0,17003.0,27842.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,2013.0,1915.0,7948.0,15606.0,17028.0,8535.0,1757.0,1373.0,6090.0,12203.0,16079.0,11314.0,893.0,6552.0,16349.0,13500.0,25776.0,7884.0,889.0,7206.0,18985.0,15251.0,29650.0,12059.0,1040.0,7181.0,18651.0,15601.0,32353.0,15545.0,1231.0,7020.0,19514.0,15943.0,29526.0,12726.0,1200.0,6499.0,17683.0,15976.0,26380.0
9,23 ST,40.7413626,-73.9891335,2112.0,1782.0,10292.0,17999.0,20187.0,9585.0,2056.0,1240.0,6756.0,12918.0,12583.0,5954.0,739.0,6728.0,31334.0,21245.0,41858.0,12564.0,990.0,7814.0,34247.0,25410.0,48444.0,14005.0,1157.0,7772.0,35541.0,26787.0,48444.0,15832.0,1191.0,7940.0,35607.0,27109.0,49367.0,16771.0,1462.0,7314.0,33516.0,26517.0,44145.0
