,StationName,Latitude,Longitude,2018-04-14 00:00:00,2018-04-14 04:00:00,2018-04-14 08:00:00,2018-04-14 12:00:00,2018-04-14 16:00:00,2018-04-14 20:00:00,2018-04-15 00:00:00,2018-04-15 04:00:00,2018-04-15 08:00:00,2018-04-15 12:00:00,2018-04-15 16:00:00,2018-04-15 20:00:00,2018-04-16 00:00:00,2018-04-16 04:00:00,2018-04-16 08:00:00,2018-04-16 12:00:00,2018-04-16 16:00:00,2018-04-16 20:00:00,2018-04-17 00:00:00,2018-04-17 04:00:00,2018-04-17 08:00:00,2018-04-17 12:00:00,2018-04-17 16:00:00,2018-04-17 20:00:00,2018-04-18 00:00:00,2018-04-18 04:00:00,2018-04-18 08:00:00,2018-04-18 12:00:00,2018-04-18 16:00:00,2018-04-18 20:00:00,2018-04-19 00:00:00,2018-04-19 04:00:00,2018-04-19 08:00:00,2018-04-19 12:00:00,2018-04-19 16:00:00,2018-04-19 20:00:00,2018-04-20 00:00:00,2018-04-20 04:00:00,2018-04-20 08:00:00,2018-04-20 12:00:00,2018-04-20 16:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,5015.0,4702.0,20410.0,33470.0,39726.0,21875.0,3913.0,3024.0,13983.0,25876.0,27393.0,11002.0,1362.0,16608.0,58310.0,37030.0,79208.0,21590.0,1975.0,17804.0,62793.0,44995.0,86059.0,25260.0,2334.0,17660.0,64000.0,46458.0,86765.0,27576.0,2631.0,17418.0,62926.0,46800.0,86009.0,27495.0,2293.0,12551.0,59792.0,51407.0,88864.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,8980.0,5657.0,22772.0,37552.0,48935.0,31739.0,7389.0,3530.0,15816.0,29860.0,31766.0,13424.0,2429.0,12339.0,44350.0,28317.0,60774.0,21688.0,3548.0,14204.0,51181.0,35242.0,68132.0,25724.0,3797.0,14418.0,51642.0,36650.0,69287.0,28390.0,4447.0,13228.0,50254.0,36241.0,68059.0,28643.0,4612.0,13248.0,48483.0,39443.0,68527.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,4635.0,6480.0,23578.0,33965.0,37617.0,20551.0,3746.0,3988.0,17427.0,27737.0,28729.0,13088.0,1904.0,27373.0,62099.0,32340.0,70830.0,18457.0,2077.0,25791.0,59867.0,38244.0,78581.0,20980.0,2049.0,26300.0,61120.0,39269.0,78421.0,21342.0,2165.0,26299.0,61641.0,41058.0,78121.0,23498.0,2433.0,24539.0,55951.0,44158.0,77290.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,3389.0,,,32908.0,35602.0,13271.0,2566.0,3203.0,12839.0,19803.0,18193.0,6863.0,1041.0,9975.0,31329.0,25718.0,41649.0,15043.0,1513.0,11361.0,35210.0,30507.0,45624.0,17049.0,1708.0,11466.0,35338.0,31704.0,47334.0,17859.0,2000.0,10956.0,33052.0,30512.0,46821.0,18629.0,2281.0,10448.0,32700.0,32097.0,43677.0
4,86 ST,40.7795016,-73.95557240000001,2066.0,4413.0,15468.0,23946.0,26370.0,11019.0,1777.0,2672.0,11035.0,17844.0,15942.0,5752.0,819.0,12320.0,29953.0,24188.0,36756.0,10724.0,791.0,14285.0,27744.0,23113.0,38944.0,11910.0,1064.0,13748.0,31214.0,26097.0,38552.0,12318.0,1175.0,13747.0,31916.0,27472.0,38899.0,12875.0,969.0,10972.0,30915.0,29170.0,38913.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,3200.0,3565.0,15882.0,21994.0,23814.0,11804.0,2259.0,2024.0,10548.0,16510.0,15985.0,5798.0,840.0,15946.0,45367.0,22889.0,47592.0,11589.0,1568.0,16267.0,43711.0,26903.0,51723.0,12819.0,1574.0,16262.0,44451.0,26846.0,51261.0,13836.0,1785.0,15956.0,44529.0,29392.0,51730.0,14128.0,1797.0,14476.0,41211.0,29651.0,50498.0
6,59 ST,40.6415685,-74.0176783,2540.0,5021.0,16105.0,24905.0,25284.0,10250.0,2051.0,3165.0,10863.0,16173.0,14395.0,5471.0,920.0,12603.0,30655.0,22007.0,39136.0,10618.0,1333.0,14442.0,34323.0,26046.0,41366.0,11717.0,1623.0,14396.0,33885.0,26782.0,42575.0,12938.0,1673.0,13800.0,34281.0,25943.0,511828.0,12981.0,1666.0,13706.0,32588.0,28200.0,41261.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2485.0,6568.0,16668.0,19563.0,21185.0,13210.0,2235.0,3406.0,12293.0,14165.0,14139.0,7329.0,1164.0,15322.0,21275.0,17004.0,27359.0,13471.0,1650.0,17670.0,24395.0,18671.0,28927.0,13776.0,1593.0,17832.0,24517.0,19207.0,30322.0,13984.0,1797.0,17143.0,23350.0,17835.0,28418.0,13537.0,1645.0,17079.0,23692.0,18623.0,30572.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,2203.0,2319.0,10066.0,17177.0,18934.0,9445.0,1967.0,1461.0,6840.0,12811.0,12112.0,4691.0,710.0,8570.0,19054.0,14619.0,25893.0,7448.0,877.0,8742.0,19861.0,16488.0,27498.0,8378.0,1191.0,8813.0,21348.0,16325.0,27662.0,9283.0,1092.0,9013.0,21015.0,16377.0,27303.0,9170.0,1087.0,8579.0,20081.0,18467.0,30201.0
9,23 ST,40.7413626,-73.9891335,2220.0,1739.0,9116.0,16293.0,17794.0,8304.0,1761.0,1064.0,6309.0,11884.0,11371.0,1961.0,194.0,7832.0,33697.0,22571.0,44633.0,13603.0,1043.0,9153.0,37354.0,17360.0,34710.0,15868.0,1148.0,8879.0,37477.0,28783.0,50688.0,16938.0,1324.0,8788.0,37800.0,29346.0,51247.0,17768.0,1606.0,8210.0,35351.0,30456.0,48583.0
10,42 ST-PORT AUTH,40.7578346,-73.99146259999998,2373.0,5256.0,16121.0,17891.0,20159.0,13491.0,2072.0,2921.0,11640.0,14580.0,17125.0,9306.0,1002.0,22377.0,39061.0,16199.0,33505.0,11612.0,993.0,20415.0,33445.0,17892.0,37310.0,12325.0,1175.0,21162.0,31994.0,17652.0,36167.0,12400.0,1186.0,20985.0,33595.0,19530.0,37444.0,13848.0,1371.0,19306.0,31034.0,18424.0,35533.0
