,StationName,Latitude,Longitude,2018-09-01 00:00:00,2018-09-01 04:00:00,2018-09-01 08:00:00,2018-09-01 12:00:00,2018-09-01 16:00:00,2018-09-01 20:00:00,2018-09-02 00:00:00,2018-09-02 04:00:00,2018-09-02 08:00:00,2018-09-02 12:00:00,2018-09-02 16:00:00,2018-09-02 20:00:00,2018-09-03 00:00:00,2018-09-03 04:00:00,2018-09-03 08:00:00,2018-09-03 12:00:00,2018-09-03 16:00:00,2018-09-03 20:00:00,2018-09-04 00:00:00,2018-09-04 04:00:00,2018-09-04 08:00:00,2018-09-04 12:00:00,2018-09-04 16:00:00,2018-09-04 20:00:00,2018-09-05 00:00:00,2018-09-05 04:00:00,2018-09-05 08:00:00,2018-09-05 12:00:00,2018-09-05 16:00:00,2018-09-05 20:00:00,2018-09-06 00:00:00,2018-09-06 04:00:00,2018-09-06 08:00:00,2018-09-06 12:00:00,2018-09-06 16:00:00,2018-09-06 20:00:00,2018-09-07 00:00:00,2018-09-07 04:00:00,2018-09-07 08:00:00,2018-09-07 12:00:00,2018-09-07 16:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,4959.0,5128.0,20812.0,34545.0,38210.0,23493.0,4844.0,3663.0,17221.0,28768.0,33680.0,19160.0,3365.0,4289.0,17419.0,30896.0,33159.0,17272.0,2173.0,17445.0,60271.0,42548.0,82081.0,22736.0,2542.0,17871.0,61025.0,41285.0,83420.0,23808.0,2363.0,16564.0,63533.0,43805.0,45639.0,14678.0,2674.0,16821.0,60746.0,46862.0,83803.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,7675.0,1955.0,8018.0,29414.0,36853.0,28536.0,7918.0,3308.0,16502.0,27568.0,33094.0,24523.0,5820.0,3988.0,14950.0,22536.0,26014.0,17663.0,3832.0,14498.0,47454.0,31954.0,64592.0,24908.0,4975.0,15331.0,51014.0,35140.0,67713.0,27585.0,5109.0,15260.0,46686.0,32782.0,69603.0,28615.0,4996.0,14486.0,48932.0,37537.0,66521.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,3234.0,4554.0,17790.0,24946.0,25729.0,14892.0,3377.0,3159.0,15372.0,22384.0,24051.0,13958.0,2377.0,3461.0,14612.0,23117.0,26880.0,14481.0,1701.0,25730.0,60729.0,36544.0,76051.0,18445.0,2203.0,26557.0,61374.0,37613.0,77352.0,20161.0,2399.0,27172.0,62555.0,39380.0,81384.0,21595.0,2686.0,25160.0,56404.0,43879.0,76683.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,2533.0,2994.0,12001.0,19441.0,20177.0,10857.0,2379.0,2125.0,10432.0,18214.0,19071.0,8962.0,1842.0,2624.0,10273.0,17347.0,17132.0,7926.0,1395.0,10707.0,32378.0,28195.0,42520.0,14429.0,2028.0,12584.0,35106.0,30215.0,45039.0,16008.0,2132.0,12567.0,35453.0,31539.0,45943.0,15836.0,2113.0,11191.0,32771.0,31038.0,39814.0
4,86 ST,40.7795016,-73.95557240000001,1555.0,2983.0,10511.0,17889.0,17568.0,8011.0,1549.0,1499.0,7363.0,15562.0,13290.0,5672.0,1050.0,2349.0,9201.0,14701.0,12637.0,5551.0,801.0,10564.0,24845.0,20786.0,31687.0,1563.0,1053.0,11938.0,4426.0,21191.0,32173.0,10025.0,1200.0,12294.0,26157.0,21859.0,31807.0,10318.0,1167.0,11861.0,26367.0,24183.0,31542.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,3499.0,3056.0,15204.0,18842.0,19706.0,11250.0,3101.0,1887.0,13228.0,16594.0,18729.0,10174.0,2447.0,2219.0,11454.0,15838.0,17382.0,8211.0,1756.0,15781.0,40748.0,22844.0,46890.0,10897.0,2411.0,15611.0,42598.0,24560.0,49826.0,12361.0,2533.0,15896.0,42601.0,25574.0,51086.0,13582.0,1972.0,14434.0,37790.0,27878.0,46358.0
6,59 ST,40.6415685,-74.0176783,2480.0,4469.0,12495.0,18560.0,18315.0,9719.0,2302.0,2763.0,10565.0,15791.0,15621.0,7756.0,1858.0,3729.0,10714.0,15571.0,14725.0,7170.0,1197.0,12330.0,30572.0,22036.0,37939.0,10536.0,1624.0,14121.0,33130.0,24320.0,39559.0,11894.0,1807.0,14327.0,33575.0,25562.0,40249.0,11876.0,1883.0,13810.0,32830.0,26645.0,37563.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2619.0,5587.0,15305.0,16679.0,18241.0,12804.0,2533.0,3441.0,13235.0,15280.0,16205.0,10702.0,2131.0,4237.0,12871.0,14952.0,15538.0,9922.0,1693.0,15871.0,24727.0,18073.0,29475.0,12814.0,1910.0,17571.0,24932.0,18560.0,30098.0,13144.0,2096.0,22373842.0,24558.0,18619.0,29098.0,13046.0,1915.0,17598.0,24077.0,19391.0,29749.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,2277.0,1984.0,7082.0,13152.0,17038.0,11837.0,2246.0,1553.0,6343.0,11710.0,11601.0,6130.0,1333.0,1882.0,6409.0,12757.0,14802.0,6517.0,887.0,8184.0,18624.0,14884.0,26188.0,7999.0,995.0,10009.0,20328.0,16883.0,27105.0,9546.0,1172.0,9633.0,20897.0,16505.0,27508.0,8694.0,1039.0,9252.0,20117.0,19476.0,27192.0
9,23 ST,40.7413626,-73.9891335,1443.0,1324.0,6126.0,10885.0,11302.0,5624.0,1316.0,896.0,4629.0,9017.0,9342.0,5141.0,1059.0,1022.0,4689.0,8575.0,8216.0,4120.0,550.0,5282.0,21280.0,16506.0,30930.0,9589.0,849.0,5751.0,23409.0,19044.0,32955.0,10834.0,941.0,5896.0,23673.0,19526.0,36731.0,11958.0,1161.0,5490.0,22288.0,19781.0,31457.0
10,42 ST-PORT AUTH,40.7578346,-73.99146259999998,2021.0,4524.0,14053.0,14825.0,15452.0,10443.0,2095.0,2596.0,11607.0,12887.0,13299.0,9332.0,1657.0,3145.0,11655.0,13142.0,15090.0,10389.0,1184.0,20037.0,30553.0,17532.0,34378.0,10943.0,1246.0,19409.0,31386.0,17490.0,35803.0,11685.0,1401.0,20124.0,30842.0,18153.0,37778.0,12437.0,1396.0,18721.0,28750.0,18444.0,35018.0
11,14 ST,40.73747540000001,-73.9970975,2532.0,1800.0,6399.0,12140.0,12442.0,7753.0,2448.0,1247.0,5644.0,11096.0,11083.0,6176.0,1640.0,1344.0,5736.0,10245.0,10471.0,5268.0,938.0,5454.0,20994.0,15761.0,28601.0,8898.0,1047.0,5956.0,22923.0,17014.0,30020.0,10088.0,1014.0,5631.0,22298.0,17443.0,30844.0,10345.0,1151.0,5525.0,22371.0,20514.0,29828.0
12,JKSN HT-ROOSVLT,40.746739,-73.89099859999999,3670.0,5385.0,12625.0,15551.0,15656.0,10801.0,3611.0,3699.0,9866.0,12925.0,12992.0,9408.0,2609.0,4228.0,9797.0,12924.0,12863.0,8445.0,1842.0,11484.0,19720.0,16098.0,23090.0,10598.0,2138.0,12815.0,19751.0,16592.0,23457.0,10871.0,2180.0,13281.0,20208.0,16321.0,23219.0,10598.0,2586.0,13048.0,19883.0,17650.0,24862.0
13,BEDFORD AV,40.717354,-73.956972,2362.0,1288.0,7127.0,16744.0,15272.0,8602.0,2730.0,940.0,5651.0,11360.0,12118.0,7399.0,1705.0,1055.0,4937.0,9480.0,9886.0,5465.0,661.0,3911.0,12238.0,7998.0,15459.0,6778.0,855.0,4612.0,13437.0,9226.0,16200.0,7762.0,967.0,4532.0,13765.0,9936.0,16852.0,8458.0,1381.0,4371.0,13549.0,11042.0,17946.0
14,47-50 STS ROCK,40.75885,-73.98118610000002,2289.0,2364.0,6577.0,10121.0,11205.0,6867.0,1738.0,1656.0,6251.0,10338.0,11529.0,5273.0,1253.0,2177.0,6493.0,8682.0,9019.0,4424.0,1041.0,10160.0,37600.0,17687.0,41315.0,5878.0,98.0,10297.0,39858.0,18809.0,42752.0,6017.0,54.0,9830.0,39988.0,19848.0,44802.0,5501.0,25.0,9421.0,38185.0,21312.0,39912.0
15,34 ST-HUDSON YD,40.7549713,-74.0010084,545.0,880.0,2411.0,3336.0,3317.0,1457.0,491.0,490.0,2022.0,2884.0,2908.0,1371.0,409.0,577.0,1829.0,2961.0,2772.0,1234.0,324.0,3433.0,5000.0,4503.0,5741.0,1411.0,383.0,3540.0,5732.0,4923.0,6483.0,1551.0,453.0,3743.0,5562.0,5089.0,6556.0,1804.0,258.0,3500.0,5568.0,5484.0,6380.0
