,StationName,Latitude,Longitude,2019-02-16 03:00:00,2019-02-16 07:00:00,2019-02-16 11:00:00,2019-02-16 15:00:00,2019-02-16 19:00:00,2019-02-16 23:00:00,2019-02-17 03:00:00,2019-02-17 07:00:00,2019-02-17 11:00:00,2019-02-17 15:00:00,2019-02-17 19:00:00,2019-02-17 23:00:00,2019-02-18 03:00:00,2019-02-18 07:00:00,2019-02-18 11:00:00,2019-02-18 15:00:00,2019-02-18 19:00:00,2019-02-18 23:00:00,2019-02-19 03:00:00,2019-02-19 07:00:00,2019-02-19 11:00:00,2019-02-19 15:00:00,2019-02-19 19:00:00,2019-02-19 23:00:00,2019-02-20 03:00:00,2019-02-20 07:00:00,2019-02-20 11:00:00,2019-02-20 15:00:00,2019-02-20 19:00:00,2019-02-20 23:00:00,2019-02-21 03:00:00,2019-02-21 07:00:00,2019-02-21 11:00:00,2019-02-21 15:00:00,2019-02-21 19:00:00,2019-02-21 23:00:00,2019-02-22 03:00:00,2019-02-22 07:00:00,2019-02-22 11:00:00,2019-02-22 15:00:00,2019-02-22 19:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,3259.0,16817.0,32252.0,44272.0,27897.0,8859.0,2434.0,12134.0,28289.0,38174.0,21179.0,4319.0,3758.0,27823.0,12991.0,20947.0,23973.0,3523.0,7060.0,63314.0,41204.0,84114.0,35265.0,4364.0,6749.0,61389.0,39844.0,77230.0,31847.0,4411.0,7065.0,248069437.0,248074642.0,85385.0,39890.0,6156.0,6943.0,58078.0,44325.0,62647.0,38413.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,2977.0,14358.0,28858.0,40416.0,30892.0,10237.0,2012.0,10880.0,26201.0,34572.0,21636.0,5423.0,3407.0,22995.0,25029.0,39187.0,20805.0,4658.0,6149.0,50997.0,30682.0,66701.0,32216.0,5998.0,6107.0,49971.0,33671.0,61898.0,27616.0,5480.0,5736.0,50939.0,32458.0,66995.0,35555.0,7462.0,5854.0,48064.0,34290.0,66943.0,35042.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,3782.0,8847.0,26572.0,20382.0,19983.0,6427.0,2262.0,9471198.0,24083.0,29501.0,17091.0,3436.0,4063.0,24696.0,14268.0,38325.0,17873.0,3070.0,10986.0,36101.0,33214.0,80285.0,29648.0,4068.0,10923.0,67671.0,34041.0,72408.0,26131.0,3911.0,10734.0,70317.0,33636.0,80640.0,33626.0,5031.0,10199.0,61323.0,37286.0,72569.0,28974.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,1764.0,11311.0,21946.0,26362.0,14725.0,5007.0,1330.0,8838.0,18798.0,21867.0,10403.0,2620.0,2209.0,13288.0,20086.0,25792.0,12098.0,2685.0,4419.0,33470.0,25928.0,43969.0,21904.0,3109.0,4454.0,33815.0,27462.0,41071.0,18717.0,3167.0,4297.0,34448.0,27362.0,45313.0,23344.0,3994.0,4329.0,30364.0,26610.0,41979.0,19715.0
4,86 ST,40.7795016,-73.95557240000001,1593.0,10246.0,18724.0,22597.0,10494.0,2322.0,1162.0,7407.0,16446.0,16550.0,6806.0,1572.0,2483.0,14508.0,20084.0,22872.0,8721.0,1398.0,4625.0,31347.0,21426.0,36561.0,15780.0,1860.0,4821.0,32950.0,368703.0,35791.0,14145.0,1746.0,4850.0,32944.0,22167.0,38119.0,16537.0,2166.0,4664.0,32004.0,24016.0,38567.0,15339.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,1648.0,10010.0,18163.0,20116.0,10082.0,2811.0,930.0,7259.0,15718.0,16212.0,7992.0,1504.0,2281.0,16527.0,17776.0,23472.0,9479.0,1546.0,6319.0,49762.0,24521.0,51189.0,18755.0,2273.0,6359.0,48219.0,26068.0,50894.0,17134.0,2343.0,6132.0,48276.0,24736.0,50619.0,19761.0,166.0,257.0,43587.0,25514.0,50546.0,18047.0
6,59 ST,40.6415685,-74.0176783,2198.0,10469.0,16005.0,19676.0,9726.0,4037.0,1403.0,7464.0,13187.0,14750.0,7327.0,2001.0,2911.0,15342.0,16747.0,23290.0,9546.0,1970.0,3337.0,17676.0,21374.0,40340.0,15328.0,2587.0,5425.0,34530.0,21066.0,37686.0,13549.0,2514.0,5387.0,34620.0,21921.0,41018.0,16340.0,3238.0,5323.0,33408.0,22347.0,39846.0,14610.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2997.0,15237.0,17451.0,20567.0,13728.0,3463.0,1912.0,10890.0,15157.0,16895.0,10387.0,2717.0,4455.0,17315.0,15316.0,20197.0,12583.0,2485.0,7398.0,28336.0,16848.0,29190.0,15020.0,2810.0,7248.0,27598.0,15352.0,25182.0,13844.0,2528.0,7141.0,28559.0,17383.0,29132.0,17002.0,3077.0,7094.0,27459.0,16197.0,26867.0,18270.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,1179.0,6103.0,13693.0,20920.0,14998.0,3019.0,916.0,4643.0,12300.0,14113.0,6984.0,1598.0,1299.0,8095.0,12057.0,16919.0,8200.0,1355.0,2594.0,21409.0,13280.0,25537.0,11200.0,2072.0,2734.0,20841.0,12495.0,23419.0,9974.0,2354.0,2840.0,20948.0,13500.0,30371.0,19957.0,3259.0,2778.0,19697.0,14661.0,26727.0,12172.0
9,23 ST,40.7413626,-73.9891335,1200.0,8406.0,17880.0,21975.0,11985.0,4047.0,931.0,5764.0,14243.0,17264.0,8660.0,2174.0,1415.0,12412.0,17119.0,24667.0,11465.0,1685.0,2582.0,33275.0,21642.0,44589.0,21283.0,2300.0,2443.0,33108.0,22001.0,41329.0,19174.0,2185.0,2644.0,32943.0,22424.0,45257.0,22782.0,3001.0,2528.0,11634071.0,23277.0,44190.0,19550.0
