,StationName,Latitude,Longitude,2018-06-16 00:00:00,2018-06-16 04:00:00,2018-06-16 08:00:00,2018-06-16 12:00:00,2018-06-16 16:00:00,2018-06-16 20:00:00,2018-06-17 00:00:00,2018-06-17 04:00:00,2018-06-17 08:00:00,2018-06-17 12:00:00,2018-06-17 16:00:00,2018-06-17 20:00:00,2018-06-18 00:00:00,2018-06-18 04:00:00,2018-06-18 08:00:00,2018-06-18 12:00:00,2018-06-18 16:00:00,2018-06-18 20:00:00,2018-06-19 00:00:00,2018-06-19 04:00:00,2018-06-19 08:00:00,2018-06-19 12:00:00,2018-06-19 16:00:00,2018-06-19 20:00:00,2018-06-20 00:00:00,2018-06-20 04:00:00,2018-06-20 08:00:00,2018-06-20 12:00:00,2018-06-20 16:00:00,2018-06-20 20:00:00,2018-06-21 00:00:00,2018-06-21 04:00:00,2018-06-21 08:00:00,2018-06-21 12:00:00,2018-06-21 16:00:00,2018-06-21 20:00:00,2018-06-22 00:00:00,2018-06-22 04:00:00,2018-06-22 08:00:00,2018-06-22 12:00:00,2018-06-22 16:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,6384.0,6375.0,26714.0,41003.0,47088.0,26611.0,5504.0,4145.0,20855.0,31424.0,36024.0,21029.0,2617.0,17526.0,60033.0,43827.0,84625.0,24630.0,2549.0,18642.0,61016.0,46182.0,89858.0,30514.0,3226.0,18211.0,61398.0,47347.0,90480.0,30853.0,3001.0,16989.0,60651.0,46855.0,90440.0,33029.0,4077.0,16443.0,55800.0,54030.0,81107.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,8386.0,4849.0,17978.0,29176.0,36313.0,27893.0,7996.0,3193.0,13973.0,24526.0,27801.0,20162.0,3902.0,14690.0,48739.0,33266.0,67926.0,25384.0,4249.0,15287.0,52383.0,36371.0,71892.0,30083.0,4933.0,14590.0,30437.0,18722.0,72949.0,31417.0,4551.0,14631.0,54395.0,38657.0,73382.0,33776.0,5891.0,13564.0,47792.0,42437.0,66240.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,4181.0,5305.0,18870.0,26187.0,29208.0,17757.0,3727.0,3306.0,15168.0,22235.0,25883.0,18131.0,2157.0,20705.0,51128.0,36675.0,76472.0,18484.0,2104.0,26686.0,62056.0,35098.0,67213.0,21899.0,2420.0,26112.0,60221.0,40259.0,81019.0,23725.0,2720.0,26240.0,62726.0,41624.0,81557.0,26236.0,3197.0,22885.0,53598.0,47944.0,73001.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,3245.0,3545.0,14634.0,24918.0,26123.0,13522.0,2773.0,2457.0,11645.0,19863.0,21461.0,10439.0,1430.0,9334.0,29492.0,26468.0,40550.0,14131.0,1635.0,9763.0,31423.0,27777.0,43135.0,16163.0,1934.0,9949.0,32033.0,29008.0,44342.0,16322.0,1807.0,9504.0,31859.0,29010.0,44166.0,17006.0,2292.0,8879.0,28389.0,30280.0,39093.0
4,86 ST,40.7795016,-73.95557240000001,1905.0,3493.0,12480.0,17811.0,17925.0,8602.0,1799.0,2168.0,9221.0,14029.0,13059.0,6175.0,820.0,11113.0,25428.0,21163.0,31751.0,9537.0,1021.0,11748.0,26706.0,22701.0,34941.0,12894.0,1189.0,11625.0,26804.0,22899.0,32912.0,11750.0,1233.0,11106.0,26521.0,23040.0,33339.0,11652.0,1443.0,10482.0,24896.0,24449.0,31022.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,3743.0,4112.0,16491.0,21206.0,21911.0,11506.0,3540.0,1981.0,11906.0,16465.0,17550.0,10915.0,1296.0,16484.0,44057.0,25318.0,51506.0,12502.0,1520.0,17065.0,44820.0,27449.0,53744.0,14501.0,1795.0,16432.0,45886.0,28158.0,53500.0,14846.0,1764.0,16446.0,45059.0,29361.0,54173.0,15739.0,2217.0,14431.0,39277.0,31757.0,48397.0
6,59 ST,40.6415685,-74.0176783,2985.0,4776.0,14599.0,19825.0,19149.0,9505.0,2373.0,3014.0,10325.0,14061.0,14553.0,7505.0,1433.0,13119.0,32108.0,24051.0,40439.0,11232.0,1695.0,14106.0,34345.0,25949.0,43713.0,11609.0,1814.0,10444.0,34543.0,26456.0,43267.0,13841.0,1742.0,13092.0,34648.0,27315.0,44279.0,13866.0,2118.0,12521.0,31288.0,27357.0,38284.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,3046.0,6564.0,16937.0,17761.0,19042.0,13642.0,2673.0,2129.0,10116.0,13956.0,14719.0,9357.0,1749.0,16421.0,23805.0,17755.0,21325.0,13513.0,1632.0,16707.0,24044.0,17764.0,29006.0,14289.0,2131.0,16598.0,23823.0,18143.0,28925.0,12896.0,1866.0,15497.0,22417.0,17189.0,29812.0,14516.0,2092.0,15567.0,23397.0,18312.0,5136492.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,2404.0,2369.0,9855.0,16258.0,16952.0,9837.0,2274.0,1640.0,5943.0,10121.0,13000.0,6978.0,972.0,7870.0,20241.0,15583.0,27208.0,8560.0,1033.0,8973.0,21052.0,16741.0,28384.0,9688.0,1351.0,8611.0,20751.0,16338.0,27686.0,9692.0,1350.0,8296.0,21709.0,16313.0,29348.0,11762.0,2039.0,7784.0,18864.0,18289.0,26677.0
9,23 ST,40.7413626,-73.9891335,2797.0,2335.0,10491.0,17165.0,18130.0,9804.0,2337.0,1380.0,7311.0,13387.0,13824.0,6968.0,1022.0,7971.0,32245.0,23661.0,44592.0,12975.0,978.0,8719.0,25288.0,17320.0,47503.0,15245.0,1314.0,8432.0,35156.0,26355.0,47783.0,15491.0,1522.0,7772.0,34634.0,27046.0,49115.0,17371.0,1784.0,7254.0,31359.0,28513.0,42397.0
