,StationName,Latitude,Longitude,2018-08-04 00:00:00,2018-08-04 04:00:00,2018-08-04 08:00:00,2018-08-04 12:00:00,2018-08-04 16:00:00,2018-08-04 20:00:00,2018-08-05 00:00:00,2018-08-05 04:00:00,2018-08-05 08:00:00,2018-08-05 12:00:00,2018-08-05 16:00:00,2018-08-05 20:00:00,2018-08-06 00:00:00,2018-08-06 04:00:00,2018-08-06 08:00:00,2018-08-06 12:00:00,2018-08-06 16:00:00,2018-08-06 20:00:00,2018-08-07 00:00:00,2018-08-07 04:00:00,2018-08-07 08:00:00,2018-08-07 12:00:00,2018-08-07 16:00:00,2018-08-07 20:00:00,2018-08-08 00:00:00,2018-08-08 04:00:00,2018-08-08 08:00:00,2018-08-08 12:00:00,2018-08-08 16:00:00,2018-08-08 20:00:00,2018-08-09 00:00:00,2018-08-09 04:00:00,2018-08-09 08:00:00,2018-08-09 12:00:00,2018-08-09 16:00:00,2018-08-09 20:00:00,2018-08-10 00:00:00,2018-08-10 04:00:00,2018-08-10 08:00:00,2018-08-10 12:00:00,2018-08-10 16:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,6565.0,5273.0,18696.0,32875.0,37826.0,22843.0,4616.0,3728.0,17641.0,28962.0,32964.0,18513.0,2586.0,17858.0,62806.0,43280.0,85103.0,25344.0,2764.0,18523.0,65216.0,45750.0,89869.0,26582.0,3197.0,17854.0,67381.0,45677.0,88724.0,29271.0,3230.0,17160.0,64954.0,46110.0,89209.0,31744.0,4228.0,16180.0,59043.0,54612.0,81680.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,6102.0,3102.0,16949.0,31066.0,39069.0,31659.0,8117.0,3763.0,16037.0,27076.0,31352.0,22515.0,4251.0,14044.0,48600.0,33513.0,65753.0,26214.0,4372.0,14562.0,50434.0,35007.0,71583.0,26959.0,4313.0,14176.0,52681.0,37779.0,71098.0,30422.0,4843.0,13763.0,50707.0,37350.0,70328.0,31295.0,5475.0,12766.0,46287.0,42480.0,61161.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,4872.0,4621.0,13953.0,26315.0,27820.0,16766.0,3193.0,3730.0,17129.0,23704.0,27423.0,15916.0,1773.0,22982.0,61449.0,35935.0,72815.0,17570.0,1844.0,25587.0,62182.0,37587.0,81288.0,20258.0,2165.0,22497.0,53389.0,33442.0,76630.0,20605.0,2097.0,23757.0,60414.0,39012.0,74961.0,21448.0,2446.0,21739.0,53394.0,48460.0,69346.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,2864.0,3075.0,10915.0,18638.0,22185.0,12640.0,3420.0,3126.0,11851.0,19253.0,19806.0,9625.0,1312.0,8875.0,28677.0,25172.0,39188.0,13207.0,1604.0,9597.0,30856.0,26445.0,41084.0,13248.0,1906.0,9512.0,31193.0,26915.0,42455.0,16149.0,1936.0,9228.0,30379.0,26652.0,41221.0,15991.0,2114.0,8467.0,27004.0,28757.0,35557.0
4,86 ST,40.7795016,-73.95557240000001,1496.0,3229.0,11309.0,18295.0,18893.0,8695.0,1372.0,2140.0,9178.0,14585.0,13224.0,5797.0,816.0,10215.0,23443.0,19603.0,29632.0,8487.0,810.0,10874.0,25018.0,20473.0,34443.0,9415.0,979.0,10791.0,25300.0,20861.0,30882.0,9613.0,917.0,10536.0,24509.0,20535.0,30623.0,10427.0,1133.0,9496.0,23155.0,22710.0,28591.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,2611.0,3156.0,13475.0,19368.0,19710.0,11713.0,2356.0,1984.0,11961.0,16976.0,18387.0,9885.0,1190.0,14886.0,40803.0,23858.0,47539.0,12077.0,1672.0,15475.0,41825.0,25115.0,52243.0,12921.0,1915.0,15313.0,43334.0,27212.0,49905.0,13882.0,1903.0,15035.0,41173.0,26238.0,49215.0,15278.0,2078.0,12436.0,35743.0,29425.0,43165.0
6,59 ST,40.6415685,-74.0176783,2204.0,4851.0,12663.0,18015.0,18762.0,9524.0,1971.0,3094.0,11133.0,15251.0,14434.0,6968.0,1573.0,12106.0,30442.0,22165.0,37531.0,11935.0,1679.0,12844.0,32253.0,23488.0,41073.0,10883.0,1871.0,12709.0,32851.0,24124.0,39201.0,12073.0,1860.0,12346.0,32450.0,24222.0,39266.0,12677.0,2060.0,11391.0,29278.0,25778.0,16788.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2398.0,6220.0,13954.0,15923.0,18381.0,12408.0,2353.0,3601.0,13039.0,15275.0,14408.0,9763.0,1717.0,15797.0,23179.0,17500.0,28061.0,12603.0,1750.0,15853.0,23487.0,17066.0,27362.0,12430.0,1835.0,15832.0,23733.0,17695.0,28164.0,13302.0,1828.0,15601.0,23043.0,17832.0,28159.0,13890.0,1995.0,14834.0,23078.0,18026.0,28020.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,2166.0,2069.0,7070.0,13461.0,14971.0,8782.0,1865.0,1624.0,6664.0,12387.0,12534.0,6481.0,977.0,7500.0,19436.0,13999.0,25308.0,7696.0,906.0,8121.0,19220.0,14059.0,25999.0,7767.0,944.0,7419.0,19319.0,14554.0,25726.0,8882.0,1150.0,7467.0,19175.0,14685.0,25461.0,8955.0,1217.0,7119.0,17773.0,16457.0,24156.0
9,23 ST,40.7413626,-73.9891335,1575.0,1422.0,5822.0,9976.0,11056.0,6061.0,1320.0,948.0,4648.0,9013.0,9280.0,4325.0,571.0,4821.0,9773.0,15470.0,30140.0,8657.0,185.0,5171.0,22261.0,17029.0,32801.0,9176.0,712.0,4990.0,21585.0,17451.0,32526.0,10242.0,901.0,4932.0,22605.0,17753.0,32149.0,10779.0,923.0,4272.0,19375.0,19508.0,26807.0
10,42 ST-PORT AUTH,40.7578346,-73.99146259999998,2213.0,4903.0,14558.0,16304.0,16844.0,11852.0,1762.0,2813.0,12126.0,14617.0,15487.0,11161.0,1356.0,19055.0,30992.0,17670.0,35093.0,11374.0,1018.0,19141.0,32158.0,17725.0,37497.0,11793.0,1246.0,19240.0,30064.0,18147.0,35689.0,11591.0,1191.0,18169.0,31819.0,18867.0,35867.0,13486.0,1384.0,15953.0,28328.0,20628.0,33130.0
11,14 ST,40.73747540000001,-73.9970975,2233.0,1326.0,4733.0,9996.0,11308.0,7332.0,2039.0,1002.0,4680.0,8798.0,9009.0,4962.0,781.0,4819.0,20126.0,14590.0,28481.0,9331.0,1135.0,5199.0,21509.0,15654.0,30481.0,9964.0,1260.0,5353.0,22667.0,16149.0,29787.0,11155.0,1271.0,5004.0,21078.0,16753.0,30082.0,11722.0,1716.0,4575.0,19285.0,18471.0,27286.0
12,JKSN HT-ROOSVLT,40.746739,-73.89099859999999,4144.0,5689.0,11577.0,15202.0,15792.0,11261.0,3784.0,3820.0,10524.0,13099.0,13278.0,10263.0,2647.0,10991.0,18882.0,15841.0,22823.0,10495.0,2190.0,11247.0,19233.0,16453.0,23708.0,10431.0,2358.0,11205.0,19329.0,15769.0,22671.0,10839.0,2318.0,11339.0,19824.0,15862.0,23187.0,11112.0,2568.0,10796.0,18653.0,16889.0,23590.0
13,BEDFORD AV,40.717354,-73.956972,3006.0,1357.0,5864.0,14931.0,16214.0,10351.0,3387.0,1076.0,6107.0,11964.0,12557.0,6559.0,910.0,3736.0,12467.0,8444.0,16287.0,7417.0,871.0,4014.0,13307.0,8738.0,17540.0,7248.0,950.0,3975.0,13255.0,8902.0,18116.0,9658.0,1198.0,3776.0,13195.0,9121.0,17292.0,9183.0,1440.0,3484.0,12157.0,11174.0,17521.0
14,47-50 STS ROCK,40.75885,-73.98118610000002,1760.0,1528.0,4482.0,7418.0,9410.0,5598.0,1551.0,999.0,4000.0,6620.0,7679.0,4167.0,762.0,9944.0,38449.0,18961.0,43589.0,9653.0,1796.0,10435.0,41410.0,20239.0,46014.0,9500.0,1814.0,10258.0,38861.0,20245.0,45423.0,10960.0,1967.0,9220.0,37440.0,19889.0,45059.0,11645.0,2243.0,8576.0,35794.0,24441.0,38191.0
15,34 ST-HUDSON YD,40.7549713,-74.0010084,223.0,909.0,1397.0,2629.0,2526.0,1343.0,280.0,521.0,1732.0,2865.0,2111.0,1333.0,227.0,3534.0,5746.0,4826.0,6188.0,1620.0,223.0,3413.0,5836.0,4921.0,6449.0,1642.0,247.0,3515.0,6040.0,5220.0,6442.0,1833.0,286.0,3577.0,6068.0,5536.0,7017.0,1933.0,275.0,3466.0,5887.0,6438.0,6253.0
16,CHAMBERS ST,40.7155134,-74.00922270000001,1775.0,2338.0,8327.0,15127.0,16160.0,8988.0,1742.0,1454.0,8364.0,13280.0,13365.0,7069.0,908.0,7792.0,27365.0,22600.0,35808.0,8509.0,875.0,8417.0,29426.0,23535.0,38138.0,8032.0,938.0,7910.0,28435.0,23912.0,38824.0,9556.0,1067.0,8078.0,27930.0,23967.0,38626.0,10257.0,1476.0,6903.0,25607.0,23864.0,32156.0
17,125 ST,40.8043863,-73.9374292,2481.0,2732.0,7237.0,11302.0,12608.0,8220.0,2878.0,2165.0,8325.0,11348.0,10320.0,6530.0,1446.0,6236.0,14784.0,12397.0,17270.0,7671.0,1538.0,6562.0,15374.0,12572.0,18593.0,7569.0,1673.0,6497.0,15473.0,12859.0,19949.0,9191.0,1697.0,6350.0,15397.0,13290.0,18929.0,9123.0,1881.0,5785.0,14677.0,13921.0,18318.0
18,57 ST-7 AV,40.765564000000005,-73.9803309,1662.0,1994.0,6401.0,9734.0,11072.0,6844.0,1631.0,1706.0,6479.0,9326.0,9233.0,5431.0,782.0,4600.0,15794.0,11280.0,21947.0,7362.0,1023.0,4832.0,16239.0,12358.0,22840.0,7440.0,1141.0,4759.0,17043.0,12572.0,22800.0,8887.0,1188.0,4706.0,16406.0,12562.0,22069.0,8335.0,1286.0,4279.0,14854.0,13476.0,18830.0
19,GRAND ST,40.7182003,-73.9935756,1750.0,2278.0,7739.0,11555.0,12619.0,7227.0,1395.0,1566.0,7747.0,10292.0,10616.0,5502.0,762.0,4625.0,14332.0,11643.0,16063.0,4983.0,158.0,4510.0,14564.0,11744.0,16889.0,4910.0,259.0,4482.0,14135.0,11406.0,16504.0,5723.0,295.0,4332.0,14196.0,11528.0,16580.0,5932.0,323.0,4136.0,13109.0,12558.0,17642.0
20,145 ST,40.8240532,-73.94476230000001,2121.0,2836.0,6732.0,9502.0,10367.0,7677.0,2367.0,2344.0,7199.0,8988.0,8625.0,6285.0,1683.0,6218.0,13294.0,10298.0,15393.0,8009.0,1773.0,6346.0,13463.0,10553.0,16428.0,7863.0,2292.0,6379.0,14114.0,10757.0,16400.0,8923.0,1998.0,6344.0,13839.0,10674.0,15933.0,8924.0,2477.0,5791.0,12975.0,11251.0,15653.0
21,42 ST-BRYANT PK,40.75483679999999,-73.9841215,1888.0,1138.0,3659.0,6475.0,7695.0,5504.0,1577.0,802.0,2975.0,5350.0,6098.0,3889.0,810.0,5733.0,22976.0,13373.0,31006.0,9026.0,1286.0,5903.0,24787.0,14719.0,32340.0,8082.0,1427.0,6022.0,25200.0,14533.0,32130.0,9217.0,1440.0,5581.0,24572.0,15471.0,32323.0,10109.0,1716.0,4945.0,21831.0,17430.0,27165.0
