,StationName,Latitude,Longitude,2018-09-08 00:00:00,2018-09-08 04:00:00,2018-09-08 08:00:00,2018-09-08 12:00:00,2018-09-08 16:00:00,2018-09-08 20:00:00,2018-09-09 00:00:00,2018-09-09 04:00:00,2018-09-09 08:00:00,2018-09-09 12:00:00,2018-09-09 16:00:00,2018-09-09 20:00:00,2018-09-10 00:00:00,2018-09-10 04:00:00,2018-09-10 08:00:00,2018-09-10 12:00:00,2018-09-10 16:00:00,2018-09-10 20:00:00,2018-09-11 00:00:00,2018-09-11 04:00:00,2018-09-11 08:00:00,2018-09-11 12:00:00,2018-09-11 16:00:00,2018-09-11 20:00:00,2018-09-12 00:00:00,2018-09-12 04:00:00,2018-09-12 08:00:00,2018-09-12 12:00:00,2018-09-12 16:00:00,2018-09-12 20:00:00,2018-09-13 00:00:00,2018-09-13 04:00:00,2018-09-13 08:00:00,2018-09-13 12:00:00,2018-09-13 16:00:00,2018-09-13 20:00:00,2018-09-14 00:00:00,2018-09-14 04:00:00,2018-09-14 08:00:00,2018-09-14 12:00:00,2018-09-14 16:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,4961.0,4586.0,18506.0,32394.0,38282.0,20430.0,4635.0,3158.0,14421.0,24830.0,28247.0,13059.0,1616.0,15699.0,55184.0,39096.0,76117.0,19659.0,2052.0,16596.0,58682.0,41410.0,79395.0,23412.0,2269.0,18262.0,63518.0,43043.0,88626.0,23674.0,2282.0,17710.0,63666.0,44504.0,86874.0,26754.0,2919.0,16543.0,60215.0,47677.0,88775.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,7856.0,5489.0,22501.0,34198.0,42963.0,28948.0,7608.0,3461.0,15362.0,27442.0,28929.0,18336.0,3270.0,12662.0,44005.0,30194.0,58152.0,20121.0,3952.0,13958.0,47510.0,33893.0,66628.0,29884.0,4905.0,15194.0,52213.0,37047.0,72130.0,28030.0,4464.0,15014.0,51570.0,36617.0,71365.0,31791.0,5685.0,14050.0,48861.0,38660.0,68442.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,4139.0,5843.0,19730.0,29312.0,31408.0,17322.0,3779.0,3647.0,16920.0,26022.0,26365.0,13173.0,1682.0,22971.0,57003.0,35800.0,70666.0,17241.0,2161.0,24346.0,58504.0,36531.0,74505.0,20652.0,2479.0,27725.0,64331.0,40235.0,85292.0,21372.0,2517.0,27766.0,63744.0,39966.0,81222.0,22936.0,2962.0,24694.0,57867.0,43817.0,78237.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,3074.0,3456.0,14531.0,24118.0,23023.0,10738.0,1869.0,1439.0,11926.0,17264.0,15651.0,7544.0,1227.0,8729.0,27469.0,24046.0,36230.0,11909.0,1616.0,9558.0,30417.0,26715.0,40169.0,14373.0,1898.0,12690.0,36637.0,31872.0,48271.0,16767.0,1989.0,12443.0,36902.0,32590.0,48237.0,17635.0,2371.0,11305.0,32283.0,31805.0,42739.0
4,86 ST,40.7795016,-73.95557240000001,1724.0,3828.0,13242.0,20761.0,21912.0,9165.0,1569.0,2778.0,10723.0,17183.0,15017.0,5999.0,821.0,8993.0,22313.0,20308.0,28342.0,7683.0,731.0,10393.0,24468.0,20948.0,31540.0,9246.0,838.0,12461.0,27733.0,23119.0,33757.0,9596.0,838.0,12641.0,27399.0,23071.0,33293.0,10158.0,961.0,11985.0,26124.0,25008.0,33029.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,2502.0,3199.0,14615.0,19731.0,20540.0,10452.0,2583.0,1944.0,10217.0,16799.0,14942.0,7937.0,925.0,14952.0,38822.0,22296.0,42751.0,9974.0,1591.0,15828.0,40154.0,24023.0,46366.0,11542.0,1714.0,16708.0,43844.0,25725.0,53497.0,13105.0,1724.0,16123.0,41355.0,25657.0,48401.0,12949.0,1934.0,13457.0,38850.0,27746.0,48960.0
6,59 ST,40.6415685,-74.0176783,2202.0,5608.0,13956.0,19450.0,20557.0,9011.0,1950.0,3227.0,11705.0,15688.0,13419.0,6188.0,1044.0,11084.0,28185.0,21001.0,34174.0,9054.0,1355.0,12146.0,31034.0,23495.0,38057.0,10744.0,1559.0,14688.0,34762.0,26047.0,42153.0,11400.0,1579.0,14179.0,35096.0,26885.0,42092.0,12287.0,1676.0,13533.0,32972.0,27652.0,40177.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2287.0,6257.0,16341.0,17549.0,19424.0,11720.0,2094.0,3501.0,12623.0,14667.0,14181.0,8887.0,1421.0,13448.0,20769.0,15729.0,25771.0,10315.0,1563.0,14764.0,22236.0,17655.0,27715.0,12122.0,1700.0,18097.0,25473.0,18814.0,29892.0,13321.0,1628.0,18058.0,25004.0,18854.0,29976.0,14105.0,1945.0,17670.0,24446.0,18831.0,30831.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,1724.0,2038.0,8092.0,14852.0,15753.0,8221.0,3177.0,1489.0,6399.0,12221.0,11443.0,5066.0,745.0,7059.0,17101.0,13995.0,24147.0,7022.0,891.0,7355.0,18297.0,14838.0,24983.0,7823.0,992.0,9793.0,20942.0,16709.0,27126.0,8037.0,1003.0,9384.0,21621.0,17760.0,28486.0,9206.0,1268.0,9151.0,19309.0,19084.0,29080.0
9,23 ST,40.7413626,-73.9891335,1474.0,1363.0,6955.0,11588.0,12416.0,5556.0,1152.0,899.0,4747.0,8765.0,8517.0,3939.0,522.0,4620.0,19846.0,15129.0,29462.0,8305.0,783.0,4934.0,21260.0,17118.0,31455.0,9883.0,850.0,5934.0,24021.0,19601.0,37104.0,11395.0,1019.0,5909.0,23826.0,19510.0,35648.0,12104.0,1106.0,5420.0,22255.0,19646.0,32319.0
