,StationName,Latitude,Longitude,2018-11-10 03:00:00,2018-11-10 07:00:00,2018-11-10 11:00:00,2018-11-10 15:00:00,2018-11-10 19:00:00,2018-11-10 23:00:00,2018-11-11 03:00:00,2018-11-11 07:00:00,2018-11-11 11:00:00,2018-11-11 15:00:00,2018-11-11 19:00:00,2018-11-11 23:00:00,2018-11-12 03:00:00,2018-11-12 07:00:00,2018-11-12 11:00:00,2018-11-12 15:00:00,2018-11-12 19:00:00,2018-11-12 23:00:00,2018-11-13 03:00:00,2018-11-13 07:00:00,2018-11-13 11:00:00,2018-11-13 15:00:00,2018-11-13 19:00:00,2018-11-13 23:00:00,2018-11-14 03:00:00,2018-11-14 07:00:00,2018-11-14 11:00:00,2018-11-14 15:00:00,2018-11-14 19:00:00,2018-11-14 23:00:00,2018-11-15 03:00:00,2018-11-15 07:00:00,2018-11-15 11:00:00,2018-11-15 15:00:00,2018-11-15 19:00:00,2018-11-15 23:00:00,2018-11-16 03:00:00,2018-11-16 07:00:00,2018-11-16 11:00:00,2018-11-16 15:00:00,2018-11-16 19:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,3085.0,18163.0,36245.0,48666.0,29461.0,9209.0,2420.0,14241.0,31832.0,41765.0,22912.0,4207.0,6092.0,59118.0,42825.0,61116.0,24157.0,4559.0,7280.0,69029.0,39887.0,86137.0,36785.0,5130.0,7704.0,68828.0,43689.0,91138.0,40306.0,5630.0,7435.0,67139.0,42998.0,90526.0,40875.0,6946.0,7003.0,60758.0,44861.0,88177.0,41222.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,2930.0,15305.0,30560.0,43962.0,31938.0,11644.0,2256.0,10856.0,26083.0,35735.0,21423.0,5956.0,5673.0,44260.0,29529.0,60636.0,27946.0,5209.0,6050.0,51884.0,29354.0,68218.0,33926.0,6388.0,6617.0,52115.0,34059.0,70381.0,34851.0,6706.0,6437.0,51443.0,32584.0,66746.0,35567.0,7959.0,5293.0,44165.0,32588.0,64817.0,34967.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,3953.0,18742.0,31340.0,39092.0,23677.0,7468.0,2524.0,14399.0,28644.0,36016.0,21126.0,3813.0,8151.0,61409.0,33391.0,72913.0,27365.0,4076.0,11859.0,76188.0,32984.0,81900.0,30164.0,4371.0,12133.0,74547.0,35912.0,85143.0,33297.0,5126.0,11371.0,71713.0,38093.0,93678.0,39980.0,7105.0,11165.0,62574.0,37560.0,78196.0,30976.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,1930.0,13627.0,25212.0,30640.0,15751.0,5380.0,1436.0,9745.0,22353.0,25997.0,10800.0,2510.0,3504.0,30476.0,26939.0,44618.0,20392.0,3377.0,4529.0,37521.0,26725.0,46943.0,23595.0,3756.0,5020.0,37388.0,29239.0,48975.0,23169.0,3936.0,4594.0,37233.0,29442.0,50147.0,24859.0,5375.0,4362.0,31912.0,26984.0,43258.0,21387.0
4,86 ST,40.7795016,-73.95557240000001,2600.0,16370.0,26486.0,32992.0,15609.0,4284.0,1865.0,11080.0,22289.0,24824.0,11218.0,2440.0,4395.0,29503.0,23228.0,37047.0,14991.0,1899.0,4945.0,35888.0,22901.0,40381.0,16322.0,2182.0,5449.0,36265.0,22809.0,42032.0,17230.0,2166.0,5150.0,36210.0,19846.0,35111.0,18882.0,2902.0,4779.0,34871.0,24752.0,40451.0,15855.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,1738.0,11563.0,20453.0,24035.0,11857.0,3822.0,945.0,8364.0,17669.0,19030.0,9221.0,1632.0,5234.0,40471.0,22166.0,44768.0,16077.0,2286.0,6884.0,53143.0,23896.0,52938.0,19324.0,2768.0,6760.0,49682.0,24773.0,56239.0,20779.0,2918.0,6529.0,49570.0,26801.0,61964.0,25558.0,3618.0,5944.0,43997.0,25026.0,51791.0,18177.0
6,59 ST,40.6415685,-74.0176783,3234.0,16691.0,24835.0,28995.0,11394.0,3607.0,2066.0,11250.0,20960.0,22897.0,10108.0,2513.0,5444.0,32554.0,22662.0,40287.0,14983.0,2759.0,5861.0,38450.0,22604.0,43931.0,16880.0,3162.0,6271.0,6008.0,3035.0,22400.0,7554.0,1475.0,3839.0,20623.0,12324.0,22135.0,9143.0,1597.0,3432.0,19483.0,12276.0,21142.0,6849.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,3217.0,15589.0,17115.0,20878.0,12642.0,3801.0,2066.0,10945.0,15099.0,16539.0,10300.0,2655.0,6887.0,25529.0,17188.0,26868.0,15414.0,3077.0,8079.0,29862.0,16249.0,29974.0,16617.0,2892.0,8467.0,30546.0,16901.0,28836.0,18031.0,3160.0,8591.0,30050.0,15270.0,27534.0,15744.0,3302.0,7663.0,28336.0,15561.0,29534.0,16743.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,1513.0,8376.0,16393.0,21068.0,11601.0,3733.0,1030.0,6148.0,13429.0,16372.0,8839.0,1936.0,2143.0,15659.0,12506.0,21658.0,9971.0,1754.0,3003.0,25195.0,12808.0,31180.0,14554.0,1890.0,3076.0,25326.0,14038.0,32961.0,19374.0,2175.0,3196.0,24739.0,14000.0,32721.0,17112.0,2407.0,2879.0,22361.0,15461.0,30374.0,14299.0
9,23 ST,40.7413626,-73.9891335,826.0,7100.0,15164.0,18633.0,9786.0,3455.0,700.0,5267.0,12330.0,13981.0,6585.0,1605.0,1490.0,19581.0,15144.0,29817.0,14112.0,2266.0,2102.0,24565.0,16159.0,34718.0,16558.0,2291.0,2137.0,24402.0,17248.0,35992.0,17459.0,2755.0,1992.0,23643.0,17872.0,37050.0,19650.0,3238.0,1983.0,21711.0,16448.0,32848.0,14555.0
