,StationName,Latitude,Longitude,2018-09-22 00:00:00,2018-09-22 04:00:00,2018-09-22 08:00:00,2018-09-22 12:00:00,2018-09-22 16:00:00,2018-09-22 20:00:00,2018-09-23 00:00:00,2018-09-23 04:00:00,2018-09-23 08:00:00,2018-09-23 12:00:00,2018-09-23 16:00:00,2018-09-23 20:00:00,2018-09-24 00:00:00,2018-09-24 04:00:00,2018-09-24 08:00:00,2018-09-24 12:00:00,2018-09-24 16:00:00,2018-09-24 20:00:00,2018-09-25 00:00:00,2018-09-25 04:00:00,2018-09-25 08:00:00,2018-09-25 12:00:00,2018-09-25 16:00:00,2018-09-25 20:00:00,2018-09-26 00:00:00,2018-09-26 04:00:00,2018-09-26 08:00:00,2018-09-26 12:00:00,2018-09-26 16:00:00,2018-09-26 20:00:00,2018-09-27 00:00:00,2018-09-27 04:00:00,2018-09-27 08:00:00,2018-09-27 12:00:00,2018-09-27 16:00:00,2018-09-27 20:00:00,2018-09-28 00:00:00,2018-09-28 04:00:00,2018-09-28 08:00:00,2018-09-28 12:00:00,2018-09-28 16:00:00
0,34 ST-HERALD SQ,40.748897899999996,-73.98878859999998,5095.0,4014.0,16752.0,29240.0,34548.0,20696.0,4695.0,2612.0,12272.0,22706.0,26313.0,13125.0,1650.0,17909.0,61262.0,43517.0,84559.0,24759.0,2384.0,18647.0,61152.0,41407.0,83862.0,22580.0,2481.0,19120.0,65809.0,46235.0,90408.0,27746.0,2736.0,18381.0,64906.0,47559.0,90830.0,29765.0,3446.0,16961.0,61044.0,49809.0,86008.0
1,TIMES SQ-42 ST,40.7545563,-73.98667370000001,8684.0,5788.0,23870.0,38877.0,47549.0,32920.0,9147.0,3750.0,16863.0,29167.0,35387.0,21347.0,3676.0,15125.0,48813.0,33911.0,64740.0,24331.0,3928.0,14592.0,49808.0,32236.0,66446.0,25685.0,4072.0,15894.0,53780.0,38221.0,72071.0,30719.0,4630.0,15191.0,11479.0,29034.0,35690.0,32453.0,5138.0,13292.0,49276.0,39617.0,69048.0
2,34 ST-PENN STA,40.751056,-73.99031020000001,5433.0,6889.0,24149.0,35863.0,40331.0,25363.0,5620.0,4164.0,19731.0,30258.0,32463.0,15353.0,2078.0,26572.0,60824.0,38157.0,78669.0,20366.0,2268.0,29441.0,65716.0,38508.0,80882.0,19322.0,2324.0,28636.0,63011.0,39994.0,81569.0,24423.0,2667.0,27149.0,64039.0,41367.0,85555.0,25928.0,3142.0,26012.0,59907.0,44652.0,77712.0
3,59 ST COLUMBUS,40.7684839,-73.98180699999999,3525.0,3609.0,16069.0,25783.0,26219.0,13197.0,2981.0,2492.0,11844.0,20522.0,19632.0,8368.0,1267.0,11935.0,35688.0,31888.0,47427.0,15622.0,1838.0,12417.0,36530.0,31000.0,46592.0,16867.0,1923.0,12966.0,38097.0,33728.0,50171.0,18648.0,2086.0,12325.0,38053.0,34520.0,49842.0,17548.0,2305.0,10898.0,33058.0,32037.0,42472.0
4,86 ST,40.7795016,-73.95557240000001,1787.0,3433.0,13066.0,20813.0,20938.0,9291.0,1646.0,2197.0,9865.0,16351.0,14675.0,5322.0,752.0,12407.0,26358.0,22545.0,34182.0,9540.0,792.0,11948.0,28226.0,23160.0,33659.0,9936.0,854.0,12999.0,28542.0,23771.0,35446.0,10910.0,873.0,12575.0,28108.0,23663.0,34577.0,10687.0,1000.0,11476.0,27153.0,25576.0,33835.0
5,GRD CNTRL-42 ST,40.75216470000001,-73.97715339999998,2650.0,3315.0,14937.0,22220.0,23255.0,12279.0,2435.0,1970.0,10787.0,17033.0,18071.0,7518.0,927.0,16554.0,44116.0,25865.0,50902.0,12269.0,1564.0,17476.0,47599.0,28028.0,53953.0,12621.0,1645.0,17501.0,46185.0,27932.0,52888.0,12042.0,1772.0,13371.0,45338.0,28087.0,52653.0,14410.0,2053.0,14974.0,41969.0,29337.0,49364.0
6,59 ST,40.6415685,-74.0176783,2340.0,4617.0,13633.0,20214.0,19600.0,9620.0,2275.0,2789.0,10281.0,15627.0,15267.0,6000.0,1143.0,14309.0,34235.0,26074.0,41334.0,10844.0,1575.0,14010.0,35711.0,25792.0,42183.0,11482.0,1601.0,14700.0,37689.0,28082.0,43669.0,12581.0,1741.0,14295.0,37306.0,28178.0,43377.0,12361.0,2033.0,13246.0,34064.0,27984.0,39858.0
7,FLUSHING-MAIN,40.75955820000001,-73.82992209999998,2718.0,6059.0,16569.0,18248.0,20167.0,13166.0,2395.0,3323.0,12693.0,15479.0,15661.0,9293.0,1389.0,18122.0,25070.0,19776.0,31528.0,12122.0,1778.0,17497.0,23799.0,17418.0,28115.0,11917.0,1668.0,18154.0,25489.0,19795.0,30829.0,13266.0,1759.0,18246.0,25907.0,19599.0,31382.0,13952.0,1822.0,16406.0,24219.0,18424.0,31054.0
8,ATL AV-BARCLAY,40.6837598,-73.97875739999998,2090.0,2202.0,9219.0,16184.0,17270.0,9435.0,2291.0,1582.0,7519.0,17600.0,15979.0,5592.0,848.0,9484.0,20412.0,16435.0,27584.0,7702.0,930.0,8268.0,17154.0,15190.0,25534.0,7649.0,1068.0,9533.0,24063.0,17595.0,27608.0,9219.0,1056.0,9315.0,20585.0,16995.0,28378.0,9384.0,1205.0,8615.0,19273.0,18391.0,27315.0
9,23 ST,40.7413626,-73.9891335,1633.0,1647.0,8693.0,15522.0,16011.0,8018.0,1953.0,1055.0,5856.0,11336.0,11578.0,5114.0,667.0,5711.0,22472.0,18118.0,33553.0,9894.0,652.0,5936.0,24386.0,18408.0,35248.0,9562.0,676.0,6255.0,24566.0,19954.0,34836.0,11185.0,857.0,5782.0,23797.0,20133.0,35645.0,11245.0,857.0,5369.0,22433.0,20046.0,31766.0
10,42 ST-PORT AUTH,40.7578346,-73.99146259999998,2484.0,5124.0,16324.0,18497.0,19782.0,13508.0,2338.0,2877.0,12402.0,15704.0,17534.0,10270.0,1036.0,19973.0,32030.0,17377.0,35572.0,11244.0,1087.0,22345.0,38516.0,18230.0,39019.0,11796.0,1057.0,3341.0,6766.0,18310.0,35168.0,12836.0,1253.0,19136.0,33164.0,18327.0,35977.0,13441.0,1409.0,19357.0,33588.0,19857.0,35662.0
11,14 ST,40.73747540000001,-73.9970975,2446.0,1359.0,5837.0,10923.0,12214.0,7123.0,2220.0,882.0,4496.0,8836.0,9140.0,4274.0,726.0,5140.0,17817.0,17381.0,30438.0,9096.0,836.0,5963.0,22206.0,16127.0,24549.0,7599.0,987.0,6268.0,23308.0,18299.0,32415.0,11827.0,1247.0,6017.0,23402.0,18852.0,32978.0,11231.0,1248.0,5521.0,21616.0,19636.0,31292.0
